Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2009.06.11;28.0;753;З 2м/с;28.0;753.0;З 2м/с
2009.06.12;31.0;752;-;27.0;752.0;-
2009.06.13;35.0;750;В 2м/с;26.0;750.0;В 2м/с
2009.06.14;35.0;750;З 2м/с;29.0;750.0;З 2м/с
2009.06.15;36.0;748;ЮВ 2м/с;26.0;748.0;ЮВ 2м/с
2009.06.16;34.0;747;В 3м/с;24.0;748.0;В 3м/с
2009.06.17;29.0;750;З 3м/с;24.0;750.0;З 3м/с
