Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2013.06.02;24.0;745;ЮВ 2м/с;18.0;746.0;ЮВ 2м/с
2013.06.03;26.0;745;СВ 2м/с;20.0;745.0;СВ 2м/с
2013.06.04;27.0;745;СЗ 2м/с;15.0;745.0;СЗ 2м/с
2013.06.05;20.0;744;З 3м/с;15.0;746.0;З 3м/с
2013.06.06;19.0;746;З 3м/с;13.0;747.0;З 3м/с
2013.06.07;21.0;748;СВ 2м/с;16.0;749.0;СВ 2м/с
2013.06.08;24.0;748;З 2м/с;14.0;747.0;З 2м/с
