Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2009.03.19;1.0;756;-;-3.0;756.0;-
2009.03.20;2.0;753;З 1м/с;-3.0;753.0;З 1м/с
2009.03.21;3.0;745;Ю 2м/с;-1.0;742.0;Ю 2м/с
2009.03.22;1.0;727;Ю 3м/с;0.0;731.0;Ю 3м/с
2009.03.23;-1.0;737;ЮЗ 3м/с;-5.0;741.0;ЮЗ 3м/с
2009.03.24;-1.0;744;В 3м/с;-3.0;741.0;В 3м/с
2009.03.25;5.0;741;СЗ 1м/с;-1.0;743.0;СЗ 1м/с
