Дата;День_температура;День_давление;День_ветер;Вечер_температура;Вечер_давление;Вечер_ветер
2016.10.02;19.0;756;З 2м/с;13.0;758.0;З 2м/с
2016.10.03;17.0;757;-;16.0;756.0;-
2016.10.04;19.0;755;ЮЗ 2м/с;13.0;755.0;ЮЗ 2м/с
2016.10.05;21.0;756;В 2м/с;13.0;756.0;В 2м/с
2016.10.06;12.0;758;В 2м/с;9.0;758.0;В 2м/с
2016.10.07;16.0;755;В 3м/с;13.0;755.0;В 3м/с
2016.10.08;18.0;753;В 2м/с;13.0;755.0;В 2м/с
