ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2013.02.26;-2.0;758;ว 2์/๑;-5.0;755.0;ว 2์/๑
2013.02.27;-5.0;741;ว 3์/๑;-9.0;744.0;ว 3์/๑
2013.02.28;-9.0;743;Þว 6์/๑;-8.0;738.0;Þว 6์/๑
2013.03.01;1.0;735;Þว 2์/๑;0.0;733.0;Þว 2์/๑
2013.03.02;1.0;734;ว 4์/๑;-10.0;740.0;ว 4์/๑
2013.03.03;-7.0;742;ัว 3์/๑;-14.0;745.0;ัว 3์/๑
2013.03.04;-10.0;746;ย 4์/๑;-12.0;748.0;ย 4์/๑
2013.03.05;-9.0;747;ั 2์/๑;-13.0;748.0;ั 2์/๑
2013.03.06;-14.0;754;ั 3์/๑;-18.0;755.0;ั 3์/๑
2013.03.07;-2.0;740;Þว 5์/๑;0.0;740.0;Þว 5์/๑
2013.03.08;-2.0;742;ัว 3์/๑;-9.0;746.0;ัว 3์/๑
2013.03.09;-6.0;754;ว 2์/๑;-11.0;755.0;ว 2์/๑
2013.03.10;-10.0;746;ย 2์/๑;-9.0;744.0;ย 2์/๑
2013.03.11;-6.0;746;ัย 2์/๑;-8.0;746.0;ัย 2์/๑
2013.03.12;-5.0;740;ัย 2์/๑;-9.0;742.0;ัย 2์/๑
2013.03.13;-4.0;743;ัว 2์/๑;-8.0;744.0;ัว 2์/๑
2013.03.14;1.0;749;ัย 1์/๑;-4.0;751.0;ัย 1์/๑
2013.03.15;0.0;755;Þ 2์/๑;-1.0;753.0;Þ 2์/๑
2013.03.16;3.0;748;Þย 3์/๑;5.0;748.0;Þย 3์/๑
2013.03.17;2.0;748;ย 2์/๑;2.0;747.0;ย 2์/๑
2013.03.18;3.0;744;ย 3์/๑;3.0;742.0;ย 3์/๑
2013.03.19;0.0;742;Þว 3์/๑;-2.0;745.0;Þว 3์/๑
2013.03.20;1.0;-;ว 2์/๑;0.0;748.0;ว 2์/๑
2013.03.21;2.0;742;Þว 3์/๑;1.0;743.0;Þว 3์/๑
2013.03.22;-2.0;749;ั 1์/๑;-4.0;751.0;ั 1์/๑
2013.03.23;-1.0;751;ย 3์/๑;-3.0;750.0;ย 3์/๑
2013.03.24;5.0;742;ย 3์/๑;3.0;742.0;ย 3์/๑
2013.03.25;-2.0;740;Þว 2์/๑;-4.0;740.0;Þว 2์/๑
2013.03.26;-3.0;738;Þว 3์/๑;-4.0;739.0;Þว 3์/๑
2013.03.27;-2.0;744;Þว 3์/๑;-3.0;746.0;Þว 3์/๑
2013.03.28;1.0;749;Þว 2์/๑;-4.0;750.0;Þว 2์/๑
2013.03.29;-3.0;754;ัว 2์/๑;-5.0;756.0;ัว 2์/๑
2013.03.30;2.0;760;ว 2์/๑;-1.0;760.0;ว 2์/๑
2013.03.31;2.0;759;Þ 3์/๑;1.0;757.0;Þ 3์/๑
2013.04.01;3.0;756;Þ 2์/๑;4.0;756.0;Þ 2์/๑
2013.04.02;11.0;755;Þ 2์/๑;7.0;754.0;Þ 2์/๑
2013.04.03;12.0;754;Þย 2์/๑;10.0;753.0;Þย 2์/๑
2013.04.04;13.0;753;ย 3์/๑;6.0;754.0;ย 3์/๑
2013.04.05;11.0;751;ย 3์/๑;11.0;751.0;ย 3์/๑
2013.04.06;18.0;744;Þว 3์/๑;12.0;743.0;Þว 3์/๑
2013.04.07;13.0;740;Þ 1์/๑;9.0;739.0;Þ 1์/๑
2013.04.08;5.0;744;ว 2์/๑;3.0;745.0;ว 2์/๑
2013.04.09;2.0;745;ั 2์/๑;1.0;747.0;ั 2์/๑
2013.04.10;8.0;751;ัย 4์/๑;5.0;749.0;ัย 4์/๑
2013.04.11;2.0;749;ัว 3์/๑;1.0;751.0;ัว 3์/๑
2013.04.12;2.0;753;ั 1์/๑;0.0;752.0;ั 1์/๑
2013.04.13;1.0;753;ัว 3์/๑;0.0;754.0;ัว 3์/๑
2013.04.14;2.0;755;ั 2์/๑;2.0;757.0;ั 2์/๑
2013.04.15;9.0;759;ั 2์/๑;5.0;761.0;ั 2์/๑
2013.04.16;13.0;759;ว 2์/๑;11.0;757.0;ว 2์/๑
2013.04.17;17.0;753;ัว 4์/๑;12.0;754.0;ัว 4์/๑
2013.04.18;18.0;753;ว 3์/๑;16.0;752.0;ว 3์/๑
2013.04.19;21.0;750;Þว 2์/๑;13.0;750.0;Þว 2์/๑
2013.04.20;23.0;748;ว 3์/๑;12.0;747.0;ว 3์/๑
2013.04.21;24.0;743;Þว 2์/๑;19.0;743.0;Þว 2์/๑
2013.04.22;17.0;743;ั 2์/๑;12.0;744.0;ั 2์/๑
2013.04.23;17.0;744;ั 3์/๑;10.0;745.0;ั 3์/๑
2013.04.24;15.0;744;ั 2์/๑;12.0;743.0;ั 2์/๑
2013.04.25;12.0;742;Þ 2์/๑;9.0;742.0;Þ 2์/๑
2013.04.26;8.0;737;ั 2์/๑;8.0;739.0;ั 2์/๑
2013.04.27;13.0;743;ว 4์/๑;12.0;741.0;ว 4์/๑
2013.04.28;15.0;742;ัว 2์/๑;13.0;743.0;ัว 2์/๑
2013.04.29;11.0;747;ัว 4์/๑;9.0;752.0;ัว 4์/๑
2013.04.30;15.0;756;ว 2์/๑;13.0;754.0;ว 2์/๑
2013.05.01;18.0;752;ัว 2์/๑;15.0;751.0;ัว 2์/๑
2013.05.02;18.0;754;ั 2์/๑;9.0;756.0;ั 2์/๑
2013.05.03;20.0;755;ว 3์/๑;16.0;753.0;ว 3์/๑
2013.05.04;18.0;753;ัย 2์/๑;15.0;753.0;ัย 2์/๑
2013.05.05;25.0;749;Þว 2์/๑;23.0;747.0;Þว 2์/๑
2013.05.06;19.0;743;ว 2์/๑;11.0;746.0;ว 2์/๑
2013.05.07;13.0;750;ั 4์/๑;10.0;752.0;ั 4์/๑
2013.05.08;18.0;752;ั 2์/๑;10.0;751.0;ั 2์/๑
2013.05.09;22.0;751;ัว 2์/๑;13.0;752.0;ัว 2์/๑
2013.05.10;23.0;750;Þว 4์/๑;21.0;748.0;Þว 4์/๑
2013.05.11;26.0;745;ว 4์/๑;16.0;748.0;ว 4์/๑
2013.05.12;23.0;747;Þย 2์/๑;21.0;746.0;Þย 2์/๑
2013.05.13;27.0;747;ัว 1์/๑;22.0;748.0;ัว 1์/๑
2013.05.14;28.0;748;Þย 1์/๑;18.0;748.0;Þย 1์/๑
2013.05.15;27.0;749;ัว 3์/๑;18.0;750.0;ัว 3์/๑
2013.05.16;31.0;750;ว 2์/๑;23.0;750.0;ว 2์/๑
2013.05.17;27.0;750;ัว 3์/๑;20.0;750.0;ัว 3์/๑
2013.05.18;21.0;749;ัว 3์/๑;15.0;749.0;ัว 3์/๑
2013.05.19;16.0;751;ัย 3์/๑;12.0;752.0;ัย 3์/๑
2013.05.20;20.0;749;ว 3์/๑;16.0;746.0;ว 3์/๑
2013.05.21;16.0;745;ั 3์/๑;11.0;747.0;ั 3์/๑
2013.05.22;15.0;751;ัว 2์/๑;13.0;751.0;ัว 2์/๑
2013.05.23;15.0;753;Þย 2์/๑;14.0;754.0;Þย 2์/๑
2013.05.24;23.0;754;Þย 3์/๑;20.0;753.0;Þย 3์/๑
2013.05.25;28.0;751;Þ 2์/๑;23.0;751.0;Þ 2์/๑
2013.05.26;29.0;749;Þ 2์/๑;25.0;748.0;Þ 2์/๑
2013.05.27;28.0;748;ัว 1์/๑;24.0;748.0;ัว 1์/๑
2013.05.28;29.0;747;ัย 2์/๑;26.0;748.0;ัย 2์/๑
2013.05.29;24.0;750;ว 2์/๑;19.0;749.0;ว 2์/๑
2013.05.30;27.0;746;ย 3์/๑;18.0;746.0;ย 3์/๑
2013.05.31;21.0;745;Þย 2์/๑;18.0;745.0;Þย 2์/๑
2013.06.01;19.0;746;ย 1์/๑;18.0;745.0;ย 1์/๑
2013.06.02;24.0;745;Þย 2์/๑;18.0;746.0;Þย 2์/๑
2013.06.03;26.0;745;ัย 2์/๑;20.0;745.0;ัย 2์/๑
2013.06.04;27.0;745;ัว 2์/๑;15.0;745.0;ัว 2์/๑
2013.06.05;20.0;744;ว 3์/๑;15.0;746.0;ว 3์/๑
2013.06.06;19.0;746;ว 3์/๑;13.0;747.0;ว 3์/๑
2013.06.07;21.0;748;ัย 2์/๑;16.0;749.0;ัย 2์/๑
2013.06.08;24.0;748;ว 2์/๑;14.0;747.0;ว 2์/๑
2013.06.09;21.0;746;ั 1์/๑;16.0;746.0;ั 1์/๑
2013.06.10;25.0;748;ว 2์/๑;15.0;748.0;ว 2์/๑
2013.06.11;29.0;749;Þว 2์/๑;19.0;748.0;Þว 2์/๑
2013.06.12;31.0;748;ว 3์/๑;21.0;747.0;ว 3์/๑
2013.06.13;21.0;749;ัว 1์/๑;18.0;750.0;ัว 1์/๑
2013.06.14;22.0;754;ัย 2์/๑;18.0;755.0;ัย 2์/๑
2013.06.15;24.0;755;ั 1์/๑;14.0;754.0;ั 1์/๑
2013.06.16;30.0;752;ว 1์/๑;21.0;751.0;ว 1์/๑
2013.06.17;33.0;749;Þ 2์/๑;27.0;747.0;Þ 2์/๑
2013.06.18;32.0;745;Þ 2์/๑;27.0;744.0;Þ 2์/๑
2013.06.19;26.0;743;ั 2์/๑;22.0;742.0;ั 2์/๑
2013.06.20;29.0;741;Þว 3์/๑;24.0;742.0;Þว 3์/๑
2013.06.21;23.0;743;Þ 3์/๑;19.0;745.0;Þ 3์/๑
2013.06.22;19.0;748;ย 2์/๑;16.0;747.0;ย 2์/๑
2013.06.23;25.0;744;ัว 2์/๑;20.0;744.0;ัว 2์/๑
2013.06.24;29.0;743;ัย 4์/๑;26.0;744.0;ัย 4์/๑
2013.06.25;30.0;746;ัย 2์/๑;26.0;747.0;ัย 2์/๑
2013.06.26;32.0;748;ย 2์/๑;25.0;749.0;ย 2์/๑
2013.06.27;31.0;748;ั 2์/๑;22.0;748.0;ั 2์/๑
2013.06.28;23.0;748;ย 2์/๑;24.0;747.0;ย 2์/๑
2013.06.29;33.0;744;ัว 3์/๑;24.0;744.0;ัว 3์/๑
2013.06.30;27.0;744;ัย 3์/๑;22.0;744.0;ัย 3์/๑
2013.07.01;27.0;747;Þย 1์/๑;22.0;747.0;Þย 1์/๑
2013.07.02;27.0;747;ัย 2์/๑;23.0;747.0;ัย 2์/๑
2013.07.03;27.0;747;ั 2์/๑;22.0;748.0;ั 2์/๑
2013.07.04;26.0;750;ย 2์/๑;22.0;751.0;ย 2์/๑
2013.07.05;29.0;750;ัย 1์/๑;24.0;750.0;ัย 1์/๑
2013.07.06;33.0;750;ว 2์/๑;22.0;750.0;ว 2์/๑
2013.07.07;32.0;750;ัย 2์/๑;28.0;750.0;ัย 2์/๑
2013.07.08;25.0;748;Þ 1์/๑;25.0;746.0;Þ 1์/๑
2013.07.09;26.0;741;ว 2์/๑;22.0;741.0;ว 2์/๑
2013.07.10;23.0;738;ว 2์/๑;19.0;738.0;ว 2์/๑
2013.07.11;24.0;738;Þ 1์/๑;19.0;740.0;Þ 1์/๑
2013.07.12;26.0;741;ัว 1์/๑;23.0;742.0;ัว 1์/๑
2013.07.13;28.0;743;ัว 3์/๑;22.0;744.0;ัว 3์/๑
2013.07.14;24.0;747;ัว 3์/๑;19.0;748.0;ัว 3์/๑
2013.07.15;26.0;749;ว 2์/๑;16.0;749.0;ว 2์/๑
2013.07.16;29.0;746;ว 3์/๑;24.0;745.0;ว 3์/๑
2013.07.17;27.0;741;Þย 1์/๑;19.0;742.0;Þย 1์/๑
2013.07.18;24.0;744;ัว 4์/๑;20.0;745.0;ัว 4์/๑
2013.07.19;25.0;745;ั 1์/๑;20.0;745.0;ั 1์/๑
2013.07.20;28.0;744;ัย 1์/๑;18.0;745.0;ัย 1์/๑
2013.07.21;30.0;741;ัว 1์/๑;20.0;740.0;ัว 1์/๑
2013.07.22;23.0;739;ว 2์/๑;15.0;741.0;ว 2์/๑
2013.07.23;25.0;744;ว 2์/๑;22.0;744.0;ว 2์/๑
2013.07.24;24.0;742;Þย 2์/๑;18.0;742.0;Þย 2์/๑
2013.07.25;20.0;740;ว 2์/๑;17.0;740.0;ว 2์/๑
2013.07.26;20.0;738;Þ 2์/๑;19.0;737.0;Þ 2์/๑
2013.07.27;19.0;737;ัย 2์/๑;15.0;739.0;ัย 2์/๑
2013.07.28;26.0;741;ว 3์/๑;17.0;742.0;ว 3์/๑
2013.07.29;25.0;742;Þย 1์/๑;18.0;743.0;Þย 1์/๑
2013.07.30;27.0;741;Þย 2์/๑;22.0;741.0;Þย 2์/๑
2013.07.31;24.0;737;ว 2์/๑;20.0;736.0;ว 2์/๑
2013.08.01;19.0;733;ว 1์/๑;18.0;733.0;ว 1์/๑
2013.08.02;21.0;735;ัว 2์/๑;20.0;737.0;ัว 2์/๑
2013.08.03;23.0;740;ว 2์/๑;19.0;741.0;ว 2์/๑
2013.08.04;26.0;742;ว 2์/๑;18.0;742.0;ว 2์/๑
2013.08.05;21.0;743;ัย 1์/๑;23.0;743.0;ัย 1์/๑
2013.08.06;28.0;742;ั 2์/๑;21.0;743.0;ั 2์/๑
2013.08.07;18.0;744;ั 2์/๑;16.0;745.0;ั 2์/๑
2013.08.08;20.0;744;ั 2์/๑;18.0;745.0;ั 2์/๑
2013.08.09;23.0;745;ั 2์/๑;20.0;746.0;ั 2์/๑
2013.08.10;26.0;745;ัย 2์/๑;18.0;746.0;ัย 2์/๑
2013.08.11;29.0;748;ว 1์/๑;19.0;748.0;ว 1์/๑
2013.08.12;30.0;750;ว 3์/๑;19.0;750.0;ว 3์/๑
2013.08.13;31.0;750;ว 1์/๑;22.0;751.0;ว 1์/๑
2013.08.14;33.0;751;ว 3์/๑;22.0;752.0;ว 3์/๑
2013.08.15;34.0;752;-;26.0;752.0;-
2013.08.16;32.0;751;Þ 3์/๑;23.0;751.0;Þ 3์/๑
2013.08.17;29.0;750;ั 1์/๑;22.0;751.0;ั 1์/๑
2013.08.18;22.0;750;ั 3์/๑;19.0;751.0;ั 3์/๑
2013.08.19;20.0;750;ย 1์/๑;18.0;750.0;ย 1์/๑
2013.08.20;24.0;750;ั 2์/๑;20.0;751.0;ั 2์/๑
2013.08.21;25.0;751;ัย 2์/๑;21.0;751.0;ัย 2์/๑
2013.08.22;27.0;750;ั 1์/๑;21.0;751.0;ั 1์/๑
2013.08.23;28.0;750;ัว 2์/๑;17.0;750.0;ัว 2์/๑
2013.08.24;29.0;748;ว 2์/๑;19.0;748.0;ว 2์/๑
2013.08.25;27.0;747;Þ 1์/๑;19.0;747.0;Þ 1์/๑
2013.08.26;21.0;744;ั 2์/๑;12.0;746.0;ั 2์/๑
2013.08.27;17.0;750;ั 3์/๑;12.0;752.0;ั 3์/๑
2013.08.28;17.0;754;ั 2์/๑;10.0;754.0;ั 2์/๑
2013.08.29;22.0;753;ว 2์/๑;15.0;753.0;ว 2์/๑
2013.08.30;23.0;752;ว 2์/๑;19.0;752.0;ว 2์/๑
2013.08.31;28.0;749;Þ 2์/๑;22.0;747.0;Þ 2์/๑
2013.09.01;20.0;745;Þย 2์/๑;15.0;744.0;Þย 2์/๑
2013.09.02;18.0;743;Þว 3์/๑;16.0;745.0;Þว 3์/๑
2013.09.03;21.0;745;ว 3์/๑;18.0;746.0;ว 3์/๑
2013.09.04;22.0;746;ัย 1์/๑;18.0;745.0;ัย 1์/๑
2013.09.05;24.0;744;ย 2์/๑;19.0;743.0;ย 2์/๑
2013.09.06;20.0;744;Þ 2์/๑;16.0;748.0;Þ 2์/๑
2013.09.07;18.0;752;Þย 1์/๑;14.0;752.0;Þย 1์/๑
2013.09.08;20.0;750;Þย 1์/๑;16.0;749.0;Þย 1์/๑
2013.09.09;20.0;748;ว 2์/๑;14.0;747.0;ว 2์/๑
2013.09.10;14.0;742;ย 1์/๑;13.0;743.0;ย 1์/๑
2013.09.11;15.0;748;ัย 2์/๑;13.0;750.0;ัย 2์/๑
2013.09.12;18.0;752;ั 1์/๑;15.0;753.0;ั 1์/๑
2013.09.13;18.0;753;ัว 1์/๑;12.0;754.0;ัว 1์/๑
2013.09.14;19.0;754;Þย 1์/๑;11.0;754.0;Þย 1์/๑
2013.09.15;20.0;753;Þ 1์/๑;16.0;752.0;Þ 1์/๑
2013.09.16;20.0;750;ย 1์/๑;17.0;749.0;ย 1์/๑
2013.09.17;15.0;749;Þย 2์/๑;13.0;749.0;Þย 2์/๑
2013.09.18;13.0;750;ย 3์/๑;12.0;750.0;ย 3์/๑
2013.09.19;14.0;751;ย 3์/๑;11.0;751.0;ย 3์/๑
2013.09.20;14.0;750;ย 2์/๑;14.0;750.0;ย 2์/๑
2013.09.21;11.0;747;Þย 3์/๑;10.0;746.0;Þย 3์/๑
2013.09.22;16.0;745;Þ 1์/๑;13.0;743.0;Þ 1์/๑
2013.09.23;14.0;737;Þ 2์/๑;12.0;737.0;Þ 2์/๑
2013.09.24;12.0;733;Þ 2์/๑;10.0;733.0;Þ 2์/๑
2013.09.25;11.0;733;Þว 2์/๑;9.0;734.0;Þว 2์/๑
2013.09.26;9.0;740;ว 3์/๑;6.0;742.0;ว 3์/๑
2013.09.27;8.0;744;Þ 1์/๑;5.0;740.0;Þ 1์/๑
2013.09.28;4.0;737;ว 5์/๑;5.0;743.0;ว 5์/๑
2013.09.29;9.0;744;Þว 3์/๑;6.0;743.0;Þว 3์/๑
2013.09.30;8.0;744;ว 2์/๑;5.0;745.0;ว 2์/๑
2013.10.01;4.0;747;ว 3์/๑;2.0;749.0;ว 3์/๑
2013.10.02;5.0;753;ัย 1์/๑;-1.0;754.0;ัย 1์/๑
2013.10.03;2.0;753;ัย 2์/๑;1.0;754.0;ัย 2์/๑
2013.10.04;2.0;755;ัย 3์/๑;2.0;754.0;ัย 3์/๑
2013.10.05;3.0;750;ัย 2์/๑;1.0;749.0;ัย 2์/๑
2013.10.06;2.0;751;ว 2์/๑;2.0;752.0;ว 2์/๑
2013.10.07;12.0;751;ว 4์/๑;8.0;750.0;ว 4์/๑
2013.10.08;9.0;749;ว 2์/๑;9.0;750.0;ว 2์/๑
2013.10.09;13.0;754;ว 2์/๑;11.0;755.0;ว 2์/๑
2013.10.10;12.0;756;ว 3์/๑;11.0;758.0;ว 3์/๑
2013.10.11;12.0;759;Þว 1์/๑;10.0;758.0;Þว 1์/๑
2013.10.12;12.0;751;ว 3์/๑;10.0;752.0;ว 3์/๑
2013.10.13;9.0;750;ว 2์/๑;6.0;746.0;ว 2์/๑
2013.10.14;4.0;748;ัว 2์/๑;3.0;750.0;ัว 2์/๑
2013.10.15;6.0;751;ว 3์/๑;6.0;750.0;ว 3์/๑
2013.10.16;10.0;748;Þว 2์/๑;9.0;748.0;Þว 2์/๑
2013.10.17;11.0;744;Þว 2์/๑;11.0;746.0;Þว 2์/๑
2013.10.18;6.0;752;ัย 1์/๑;7.0;751.0;ัย 1์/๑
2013.10.19;14.0;742;Þย 1์/๑;12.0;742.0;Þย 1์/๑
2013.10.20;8.0;749;ัว 3์/๑;3.0;751.0;ัว 3์/๑
2013.10.21;6.0;749;ว 2์/๑;3.0;749.0;ว 2์/๑
2013.10.22;4.0;753;ัย 2์/๑;0.0;755.0;ัย 2์/๑
2013.10.23;4.0;762;ั 2์/๑;-1.0;763.0;ั 2์/๑
2013.10.24;4.0;758;Þว 3์/๑;2.0;756.0;Þว 3์/๑
2013.10.25;6.0;750;Þว 3์/๑;5.0;750.0;Þว 3์/๑
2013.10.26;10.0;749;ว 4์/๑;9.0;750.0;ว 4์/๑
2013.10.27;8.0;745;Þว 3์/๑;7.0;745.0;Þว 3์/๑
2013.10.28;11.0;747;Þว 2์/๑;10.0;748.0;Þว 2์/๑
2013.10.29;10.0;748;Þ 2์/๑;10.0;748.0;Þ 2์/๑
2013.10.30;12.0;749;ว 2์/๑;10.0;750.0;ว 2์/๑
2013.10.31;9.0;743;ั 3์/๑;6.0;746.0;ั 3์/๑
2013.11.01;5.0;753;ว 3์/๑;2.0;755.0;ว 3์/๑
2013.11.02;6.0;754;Þว 1์/๑;6.0;752.0;Þว 1์/๑
2013.11.03;8.0;751;Þว 2์/๑;8.0;750.0;Þว 2์/๑
2013.11.04;9.0;750;Þ 2์/๑;8.0;749.0;Þ 2์/๑
2013.11.05;10.0;751;ว 1์/๑;9.0;752.0;ว 1์/๑
2013.11.06;12.0;753;Þว 2์/๑;9.0;755.0;Þว 2์/๑
2013.11.07;12.0;753;Þย 2์/๑;9.0;752.0;Þย 2์/๑
2013.11.08;10.0;749;Þย 2์/๑;7.0;749.0;Þย 2์/๑
2013.11.09;8.0;755;ว 2์/๑;2.0;757.0;ว 2์/๑
2013.11.10;8.0;759;Þ 2์/๑;8.0;760.0;Þ 2์/๑
2013.11.11;8.0;760;Þ 2์/๑;5.0;759.0;Þ 2์/๑
2013.11.12;5.0;757;ว 2์/๑;5.0;757.0;ว 2์/๑
2013.11.13;6.0;756;Þย 2์/๑;5.0;754.0;Þย 2์/๑
2013.11.14;7.0;747;Þย 2์/๑;5.0;745.0;Þย 2์/๑
2013.11.15;3.0;743;ั 1์/๑;2.0;745.0;ั 1์/๑
2013.11.16;1.0;747;ว 2์/๑;0.0;746.0;ว 2์/๑
2013.11.17;2.0;742;Þว 4์/๑;3.0;739.0;Þว 4์/๑
2013.11.18;3.0;742;ัว 5์/๑;2.0;748.0;ัว 5์/๑
2013.11.19;2.0;764;ัว 1์/๑;1.0;765.0;ัว 1์/๑
2013.11.20;2.0;766;Þว 3์/๑;0.0;765.0;Þว 3์/๑
2013.11.21;2.0;763;Þย 1์/๑;1.0;763.0;Þย 1์/๑
2013.11.22;2.0;764;ย 2์/๑;0.0;764.0;ย 2์/๑
2013.11.23;1.0;760;ย 2์/๑;-1.0;759.0;ย 2์/๑
2013.11.24;1.0;756;ย 1์/๑;-1.0;755.0;ย 1์/๑
2013.11.25;0.0;753;ย 2์/๑;-2.0;752.0;ย 2์/๑
2013.11.26;2.0;749;Þ 3์/๑;2.0;748.0;Þ 3์/๑
2013.11.27;1.0;745;ว 2์/๑;1.0;744.0;ว 2์/๑
2013.11.28;-2.0;737;Þว 3์/๑;-2.0;735.0;Þว 3์/๑
2013.11.29;1.0;735;Þว 3์/๑;1.0;738.0;Þว 3์/๑
2013.11.30;1.0;743;ว 2์/๑;-3.0;747.0;ว 2์/๑
2013.12.01;-4.0;747;Þว 1์/๑;-2.0;744.0;Þว 1์/๑
2013.12.02;0.0;733;Þว 3์/๑;1.0;734.0;Þว 3์/๑
