ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2019.03.06;4.0;739;Þว 3์/๑;2.0;740.0;Þว 3์/๑
2019.03.07;-3.0;757;ั 2์/๑;-11.0;760.0;ั 2์/๑
2019.03.08;-5.0;761;Þ 2์/๑;-8.0;759.0;Þ 2์/๑
2019.03.09;0.0;749;Þ 3์/๑;2.0;748.0;Þ 3์/๑
2019.03.10;1.0;746;ย 2์/๑;1.0;743.0;ย 2์/๑
2019.03.11;2.0;736;Þย 3์/๑;1.0;734.0;Þย 3์/๑
2019.03.12;2.0;739;ว 4์/๑;0.0;745.0;ว 4์/๑
2019.03.13;1.0;747;Þย 1์/๑;-1.0;746.0;Þย 1์/๑
2019.03.14;0.0;747;ัว 2์/๑;-4.0;752.0;ัว 2์/๑
2019.03.15;0.0;755;Þว 1์/๑;-4.0;755.0;Þว 1์/๑
2019.03.16;0.0;752;ย 4์/๑;-3.0;752.0;ย 4์/๑
2019.03.17;1.0;752;ย 2์/๑;-2.0;754.0;ย 2์/๑
2019.03.18;5.0;757;ั 1์/๑;-1.0;758.0;ั 1์/๑
2019.03.19;6.0;758;ว 2์/๑;-1.0;758.0;ว 2์/๑
2019.03.20;7.0;756;ว 1์/๑;2.0;755.0;ว 1์/๑
2019.03.21;4.0;752;-;1.0;751.0;-
2019.03.22;1.0;748;ย 2์/๑;0.0;746.0;ย 2์/๑
2019.03.23;3.0;751;ย 1์/๑;0.0;752.0;ย 1์/๑
2019.03.24;1.0;750;ย 3์/๑;1.0;746.0;ย 3์/๑
2019.03.25;1.0;737;Þว 4์/๑;1.0;742.0;Þว 4์/๑
2019.03.26;5.0;749;Þ 2์/๑;3.0;748.0;Þ 2์/๑
2019.03.27;5.0;750;Þ 2์/๑;2.0;750.0;Þ 2์/๑
2019.03.28;3.0;746;ัว 1์/๑;0.0;746.0;ัว 1์/๑
2019.03.29;3.0;747;Þว 3์/๑;-1.0;749.0;Þว 3์/๑
2019.03.30;1.0;749;Þว 3์/๑;0.0;748.0;Þว 3์/๑
2019.03.31;7.0;749;ว 2์/๑;4.0;749.0;ว 2์/๑
2019.04.01;8.0;748;ว 3์/๑;6.0;749.0;ว 3์/๑
2019.04.02;6.0;751;ัย 2์/๑;3.0;750.0;ัย 2์/๑
2019.04.03;2.0;746;ัย 3์/๑;2.0;747.0;ัย 3์/๑
2019.04.04;5.0;752;ัย 2์/๑;4.0;752.0;ัย 2์/๑
2019.04.05;6.0;757;ว 2์/๑;3.0;758.0;ว 2์/๑
2019.04.06;7.0;760;ย 2์/๑;6.0;758.0;ย 2์/๑
2019.04.07;6.0;756;ย 2์/๑;6.0;755.0;ย 2์/๑
2019.04.08;8.0;754;ั 1์/๑;7.0;753.0;ั 1์/๑
2019.04.09;14.0;752;Þย 1์/๑;11.0;752.0;Þย 1์/๑
2019.04.10;18.0;753;Þ 1์/๑;15.0;753.0;Þ 1์/๑
2019.04.11;19.0;753;Þย 2์/๑;15.0;752.0;Þย 2์/๑
2019.04.12;20.0;749;Þย 1์/๑;16.0;749.0;Þย 1์/๑
2019.04.13;20.0;746;ั 2์/๑;11.0;747.0;ั 2์/๑
2019.04.14;11.0;750;ัย 3์/๑;7.0;752.0;ัย 3์/๑
2019.04.15;12.0;754;ัว 2์/๑;7.0;754.0;ัว 2์/๑
2019.04.16;11.0;751;ั 3์/๑;6.0;752.0;ั 3์/๑
2019.04.17;5.0;759;ั 2์/๑;1.0;760.0;ั 2์/๑
2019.04.18;7.0;758;ัย 2์/๑;4.0;758.0;ัย 2์/๑
2019.04.19;9.0;757;ัว 2์/๑;4.0;757.0;ัว 2์/๑
2019.04.20;13.0;756;ว 1์/๑;7.0;756.0;ว 1์/๑
2019.04.21;13.0;-;ั 3์/๑;9.0;755.0;ั 3์/๑
2019.04.22;16.0;755;ั 1์/๑;9.0;755.0;ั 1์/๑
2019.04.23;14.0;753;ัว 3์/๑;10.0;753.0;ัว 3์/๑
2019.04.24;17.0;752;ว 2์/๑;13.0;751.0;ว 2์/๑
2019.04.25;22.0;750;ัว 2์/๑;16.0;749.0;ัว 2์/๑
2019.04.26;18.0;751;ั 2์/๑;13.0;751.0;ั 2์/๑
2019.04.27;21.0;746;Þว 3์/๑;19.0;744.0;Þว 3์/๑
2019.04.28;11.0;740;ั 2์/๑;2.0;745.0;ั 2์/๑
2019.04.29;6.0;751;ั 2์/๑;3.0;752.0;ั 2์/๑
2019.04.30;8.0;754;ว 3์/๑;4.0;753.0;ว 3์/๑
2019.05.01;13.0;752;ว 2์/๑;10.0;752.0;ว 2์/๑
2019.05.02;12.0;746;Þย 3์/๑;12.0;744.0;Þย 3์/๑
2019.05.03;17.0;743;Þย 3์/๑;11.0;743.0;Þย 3์/๑
2019.05.04;20.0;749;ว 2์/๑;14.0;751.0;ว 2์/๑
2019.05.05;18.0;753;Þย 2์/๑;13.0;752.0;Þย 2์/๑
2019.05.06;24.0;747;Þย 1์/๑;20.0;746.0;Þย 1์/๑
2019.05.07;19.0;746;ว 2์/๑;18.0;746.0;ว 2์/๑
2019.05.08;25.0;749;ว 2์/๑;17.0;749.0;ว 2์/๑
2019.05.09;28.0;749;ย 2์/๑;24.0;749.0;ย 2์/๑
2019.05.10;30.0;749;ย 3์/๑;25.0;749.0;ย 3์/๑
2019.05.11;32.0;750;ย 2์/๑;26.0;751.0;ย 2์/๑
2019.05.12;32.0;752;ัย 1์/๑;24.0;752.0;ัย 1์/๑
2019.05.13;32.0;750;ัว 1์/๑;19.0;750.0;ัว 1์/๑
2019.05.14;30.0;747;ว 2์/๑;19.0;747.0;ว 2์/๑
2019.05.15;26.0;749;ย 1์/๑;24.0;749.0;ย 1์/๑
2019.05.16;22.0;747;ย 3์/๑;17.0;748.0;ย 3์/๑
2019.05.17;15.0;751;ัว 3์/๑;10.0;751.0;ัว 3์/๑
2019.05.18;17.0;745;ว 3์/๑;12.0;746.0;ว 3์/๑
2019.05.19;13.0;746;ั 2์/๑;8.0;749.0;ั 2์/๑
2019.05.20;11.0;750;ั 2์/๑;7.0;751.0;ั 2์/๑
2019.05.21;16.0;752;ว 3์/๑;10.0;752.0;ว 3์/๑
2019.05.22;14.0;749;ย 3์/๑;13.0;747.0;ย 3์/๑
2019.05.23;24.0;743;Þว 4์/๑;19.0;741.0;Þว 4์/๑
2019.05.24;13.0;746;ั 2์/๑;9.0;749.0;ั 2์/๑
2019.05.25;15.0;752;ว 1์/๑;12.0;751.0;ว 1์/๑
2019.05.26;22.0;748;Þย 2์/๑;20.0;746.0;Þย 2์/๑
2019.05.27;25.0;745;ว 4์/๑;17.0;747.0;ว 4์/๑
2019.05.28;25.0;750;ั 3์/๑;19.0;752.0;ั 3์/๑
2019.05.29;28.0;753;ัว 3์/๑;19.0;753.0;ัว 3์/๑
2019.05.30;30.0;753;Þว 2์/๑;21.0;752.0;Þว 2์/๑
2019.05.31;30.0;751;ั 2์/๑;22.0;750.0;ั 2์/๑
2019.06.01;29.0;747;Þว 3์/๑;21.0;748.0;Þว 3์/๑
2019.06.02;26.0;751;ัว 2์/๑;22.0;750.0;ัว 2์/๑
2019.06.03;27.0;746;Þว 3์/๑;21.0;747.0;Þว 3์/๑
2019.06.04;20.0;753;ัว 3์/๑;16.0;754.0;ัว 3์/๑
2019.06.05;24.0;755;ัว 2์/๑;21.0;754.0;ัว 2์/๑
2019.06.06;27.0;752;ว 3์/๑;23.0;751.0;ว 3์/๑
2019.06.07;24.0;754;ั 2์/๑;19.0;754.0;ั 2์/๑
2019.06.08;25.0;753;ั 3์/๑;19.0;755.0;ั 3์/๑
2019.06.09;25.0;756;ัว 2์/๑;21.0;755.0;ัว 2์/๑
2019.06.10;28.0;754;ว 2์/๑;20.0;753.0;ว 2์/๑
2019.06.11;32.0;751;ว 2์/๑;25.0;751.0;ว 2์/๑
2019.06.12;28.0;749;ัว 3์/๑;24.0;748.0;ัว 3์/๑
2019.06.13;18.0;752;ั 2์/๑;14.0;753.0;ั 2์/๑
2019.06.14;20.0;751;ัว 2์/๑;12.0;749.0;ัว 2์/๑
2019.06.15;20.0;748;ว 2์/๑;15.0;747.0;ว 2์/๑
2019.06.16;21.0;746;ว 2์/๑;14.0;746.0;ว 2์/๑
2019.06.17;24.0;746;ัว 2์/๑;17.0;746.0;ัว 2์/๑
2019.06.18;26.0;746;ัว 2์/๑;21.0;746.0;ัว 2์/๑
2019.06.19;22.0;746;ัย 3์/๑;18.0;746.0;ัย 3์/๑
2019.06.20;29.0;748;ัว 2์/๑;22.0;749.0;ัว 2์/๑
2019.06.21;30.0;751;ัว 2์/๑;25.0;752.0;ัว 2์/๑
2019.06.22;31.0;752;ว 2์/๑;26.0;752.0;ว 2์/๑
2019.06.23;33.0;750;ว 2์/๑;23.0;749.0;ว 2์/๑
2019.06.24;24.0;749;ั 2์/๑;23.0;750.0;ั 2์/๑
2019.06.25;25.0;752;ัว 2์/๑;21.0;752.0;ัว 2์/๑
2019.06.26;22.0;752;ั 2์/๑;17.0;751.0;ั 2์/๑
2019.06.27;16.0;745;ย 2์/๑;15.0;743.0;ย 2์/๑
2019.06.28;27.0;737;ย 2์/๑;23.0;737.0;ย 2์/๑
2019.06.29;26.0;738;ว 3์/๑;21.0;740.0;ว 3์/๑
2019.06.30;19.0;741;ั 1์/๑;16.0;742.0;ั 1์/๑
2019.07.01;23.0;742;ัว 3์/๑;19.0;742.0;ัว 3์/๑
2019.07.02;25.0;738;ว 3์/๑;19.0;737.0;ว 3์/๑
2019.07.03;26.0;741;Þว 2์/๑;19.0;742.0;Þว 2์/๑
2019.07.04;25.0;743;ว 4์/๑;20.0;743.0;ว 4์/๑
2019.07.05;22.0;744;ว 3์/๑;17.0;744.0;ว 3์/๑
2019.07.06;26.0;743;ว 2์/๑;23.0;741.0;ว 2์/๑
2019.07.07;23.0;741;Þว 3์/๑;20.0;742.0;Þว 3์/๑
2019.07.08;24.0;743;ว 3์/๑;21.0;743.0;ว 3์/๑
2019.07.09;27.0;740;Þ 2์/๑;23.0;740.0;Þ 2์/๑
2019.07.10;25.0;740;ว 3์/๑;21.0;740.0;ว 3์/๑
2019.07.11;25.0;743;Þว 2์/๑;23.0;743.0;Þว 2์/๑
2019.07.12;19.0;743;ัย 1์/๑;17.0;742.0;ัย 1์/๑
2019.07.13;22.0;743;ั 2์/๑;19.0;743.0;ั 2์/๑
2019.07.14;25.0;744;ั 2์/๑;20.0;743.0;ั 2์/๑
2019.07.15;22.0;743;ว 2์/๑;19.0;745.0;ว 2์/๑
2019.07.16;26.0;747;ว 2์/๑;23.0;748.0;ว 2์/๑
2019.07.17;22.0;746;ย 2์/๑;20.0;744.0;ย 2์/๑
2019.07.18;29.0;742;ว 3์/๑;23.0;743.0;ว 3์/๑
2019.07.19;28.0;746;ัว 1์/๑;20.0;746.0;ัว 1์/๑
2019.07.20;27.0;748;ว 2์/๑;20.0;749.0;ว 2์/๑
2019.07.21;28.0;749;ว 3์/๑;22.0;748.0;ว 3์/๑
2019.07.22;20.0;746;-;19.0;747.0;-
2019.07.23;24.0;749;ั 2์/๑;21.0;749.0;ั 2์/๑
2019.07.24;27.0;749;ั 2์/๑;23.0;750.0;ั 2์/๑
2019.07.25;29.0;749;ย 3์/๑;25.0;749.0;ย 3์/๑
2019.07.26;30.0;747;ัย 3์/๑;26.0;746.0;ัย 3์/๑
2019.07.27;26.0;740;ย 3์/๑;22.0;739.0;ย 3์/๑
2019.07.28;24.0;734;ัว 4์/๑;18.0;736.0;ัว 4์/๑
2019.07.29;;;;14.0;740.0;-
2019.07.30;19.0;740;ว 3์/๑;12.0;740.0;ว 3์/๑
2019.07.31;14.0;735;ัว 1์/๑;12.0;732.0;ัว 1์/๑
2019.08.01;14.0;734;ว 3์/๑;13.0;737.0;ว 3์/๑
2019.08.02;18.0;737;ว 5์/๑;15.0;738.0;ว 5์/๑
2019.08.03;18.0;739;Þว 3์/๑;15.0;740.0;Þว 3์/๑
2019.08.04;22.0;740;ว 3์/๑;20.0;740.0;ว 3์/๑
2019.08.05;17.0;728;ย 2์/๑;13.0;731.0;ย 2์/๑
2019.08.06;15.0;742;ว 4์/๑;14.0;744.0;ว 4์/๑
2019.08.07;21.0;747;ว 3์/๑;14.0;748.0;ว 3์/๑
2019.08.08;23.0;747;ว 2์/๑;20.0;748.0;ว 2์/๑
2019.08.09;27.0;743;ว 2์/๑;25.0;743.0;ว 2์/๑
2019.08.10;26.0;740;ว 1์/๑;18.0;741.0;ว 1์/๑
2019.08.11;20.0;740;ว 2์/๑;16.0;740.0;ว 2์/๑
2019.08.12;15.0;744;ัว 4์/๑;13.0;746.0;ัว 4์/๑
2019.08.13;18.0;746;ัว 4์/๑;16.0;748.0;ัว 4์/๑
2019.08.14;22.0;748;ัว 2์/๑;19.0;749.0;ัว 2์/๑
2019.08.15;25.0;750;ว 2์/๑;21.0;750.0;ว 2์/๑
2019.08.16;30.0;749;ัว 2์/๑;25.0;749.0;ัว 2์/๑
2019.08.17;32.0;749;Þ 2์/๑;26.0;749.0;Þ 2์/๑
2019.08.18;28.0;752;Þว 2์/๑;25.0;752.0;Þว 2์/๑
2019.08.19;35.0;752;Þว 3์/๑;30.0;752.0;Þว 3์/๑
2019.08.20;31.0;752;ั 1์/๑;24.0;752.0;ั 1์/๑
2019.08.21;27.0;753;ั 3์/๑;22.0;754.0;ั 3์/๑
2019.08.22;27.0;753;ั 1์/๑;23.0;753.0;ั 1์/๑
2019.08.23;27.0;754;ัว 3์/๑;20.0;755.0;ัว 3์/๑
2019.08.24;25.0;755;ัย 1์/๑;16.0;754.0;ัย 1์/๑
2019.08.25;24.0;750;ัว 3์/๑;17.0;753.0;ัว 3์/๑
2019.08.26;20.0;756;ัว 2์/๑;13.0;755.0;ัว 2์/๑
2019.08.27;18.0;747;ว 3์/๑;14.0;746.0;ว 3์/๑
2019.08.28;12.0;746;ัว 2์/๑;10.0;749.0;ัว 2์/๑
2019.08.29;15.0;751;ัว 2์/๑;12.0;750.0;ัว 2์/๑
2019.08.30;15.0;751;ั 2์/๑;11.0;752.0;ั 2์/๑
2019.08.31;17.0;750;ัว 3์/๑;11.0;750.0;ัว 3์/๑
2019.09.01;16.0;749;ว 1์/๑;8.0;749.0;ว 1์/๑
2019.09.02;19.0;748;ว 3์/๑;14.0;749.0;ว 3์/๑
2019.09.03;18.0;749;ัว 2์/๑;14.0;749.0;ัว 2์/๑
2019.09.04;18.0;750;ัย 2์/๑;15.0;751.0;ัย 2์/๑
2019.09.05;20.0;752;ัว 2์/๑;11.0;753.0;ัว 2์/๑
2019.09.06;20.0;754;ัย 2์/๑;16.0;754.0;ัย 2์/๑
2019.09.07;21.0;755;ั 1์/๑;17.0;756.0;ั 1์/๑
2019.09.08;20.0;758;ั 2์/๑;16.0;759.0;ั 2์/๑
2019.09.09;23.0;758;ัว 3์/๑;18.0;758.0;ัว 3์/๑
2019.09.10;23.0;759;ั 3์/๑;18.0;760.0;ั 3์/๑
2019.09.11;23.0;762;ย 1์/๑;14.0;762.0;ย 1์/๑
2019.09.12;24.0;760;ว 2์/๑;12.0;759.0;ว 2์/๑
2019.09.13;25.0;755;ว 2์/๑;15.0;754.0;ว 2์/๑
2019.09.14;26.0;749;ว 3์/๑;22.0;748.0;ว 3์/๑
2019.09.15;16.0;747;ว 1์/๑;11.0;747.0;ว 1์/๑
2019.09.16;11.0;743;Þ 2์/๑;16.0;740.0;Þ 2์/๑
2019.09.17;19.0;739;ว 3์/๑;16.0;739.0;ว 3์/๑
2019.09.18;17.0;740;Þว 2์/๑;13.0;738.0;Þว 2์/๑
2019.09.19;14.0;742;ว 5์/๑;9.0;746.0;ว 5์/๑
2019.09.20;13.0;748;Þว 2์/๑;9.0;748.0;Þว 2์/๑
2019.09.21;11.0;744;ัว 1์/๑;6.0;743.0;ัว 1์/๑
2019.09.22;9.0;738;Þว 2์/๑;5.0;733.0;Þว 2์/๑
2019.09.23;6.0;742;ว 3์/๑;4.0;746.0;ว 3์/๑
2019.09.24;8.0;749;ว 3์/๑;5.0;751.0;ว 3์/๑
2019.09.25;8.0;752;ว 1์/๑;6.0;752.0;ว 1์/๑
2019.09.26;10.0;751;ว 3์/๑;9.0;750.0;ว 3์/๑
2019.09.27;11.0;749;Þว 4์/๑;8.0;747.0;Þว 4์/๑
2019.09.28;10.0;749;ั 2์/๑;5.0;752.0;ั 2์/๑
2019.09.29;8.0;753;ว 2์/๑;5.0;753.0;ว 2์/๑
2019.09.30;13.0;752;Þย 2์/๑;11.0;751.0;Þย 2์/๑
2019.10.01;14.0;748;Þย 2์/๑;14.0;746.0;Þย 2์/๑
2019.10.02;15.0;749;ว 2์/๑;14.0;751.0;ว 2์/๑
2019.10.03;18.0;753;Þว 2์/๑;14.0;753.0;Þว 2์/๑
2019.10.04;21.0;752;Þย 1์/๑;19.0;750.0;Þย 1์/๑
2019.10.05;22.0;747;Þ 2์/๑;18.0;748.0;Þ 2์/๑
2019.10.06;21.0;745;Þย 2์/๑;15.0;745.0;Þย 2์/๑
2019.10.07;21.0;740;Þย 3์/๑;7.0;746.0;Þย 3์/๑
2019.10.08;6.0;755;Þว 1์/๑;5.0;753.0;Þว 1์/๑
2019.10.09;5.0;751;ัว 2์/๑;3.0;752.0;ัว 2์/๑
2019.10.10;10.0;752;ว 2์/๑;9.0;752.0;ว 2์/๑
2019.10.11;12.0;749;Þว 2์/๑;11.0;749.0;Þว 2์/๑
2019.10.12;13.0;751;ัว 1์/๑;9.0;751.0;ัว 1์/๑
2019.10.13;10.0;744;ว 3์/๑;10.0;745.0;ว 3์/๑
2019.10.14;13.0;749;ว 4์/๑;10.0;750.0;ว 4์/๑
2019.10.15;15.0;746;ัว 3์/๑;10.0;749.0;ัว 3์/๑
2019.10.16;6.0;758;ั 2์/๑;3.0;760.0;ั 2์/๑
2019.10.17;11.0;757;Þว 4์/๑;9.0;755.0;Þว 4์/๑
2019.10.18;14.0;749;ว 3์/๑;12.0;749.0;ว 3์/๑
2019.10.19;6.0;755;ัย 2์/๑;4.0;757.0;ัย 2์/๑
2019.10.20;5.0;760;ว 1์/๑;5.0;760.0;ว 1์/๑
2019.10.21;11.0;758;Þว 2์/๑;11.0;755.0;Þว 2์/๑
2019.10.22;12.0;753;ว 1์/๑;10.0;754.0;ว 1์/๑
2019.10.23;11.0;751;Þว 2์/๑;11.0;749.0;Þว 2์/๑
2019.10.24;13.0;753;ว 1์/๑;11.0;754.0;ว 1์/๑
2019.10.25;13.0;755;ว 1์/๑;6.0;756.0;ว 1์/๑
2019.10.26;16.0;752;Þว 3์/๑;13.0;749.0;Þว 3์/๑
2019.10.27;10.0;743;Þว 3์/๑;11.0;742.0;Þว 3์/๑
2019.10.28;11.0;740;ว 3์/๑;8.0;744.0;ว 3์/๑
2019.10.29;7.0;749;ั 2์/๑;3.0;749.0;ั 2์/๑
2019.10.30;3.0;744;ย 2์/๑;1.0;742.0;ย 2์/๑
2019.10.31;-2.0;744;ว 4์/๑;-3.0;746.0;ว 4์/๑
2019.11.01;-5.0;753;ัว 2์/๑;-6.0;755.0;ัว 2์/๑
2019.11.02;-1.0;755;Þว 2์/๑;-1.0;757.0;Þว 2์/๑
2019.11.03;-2.0;758;Þย 1์/๑;-2.0;758.0;Þย 1์/๑
2019.11.04;2.0;757;Þว 3์/๑;0.0;756.0;Þว 3์/๑
2019.11.05;6.0;752;Þ 3์/๑;5.0;751.0;Þ 3์/๑
2019.11.06;7.0;749;Þว 2์/๑;8.0;748.0;Þว 2์/๑
2019.11.07;14.0;745;Þว 3์/๑;11.0;748.0;Þว 3์/๑
2019.11.08;4.0;752;ัย 2์/๑;2.0;752.0;ัย 2์/๑
2019.11.09;-1.0;763;ั 1์/๑;-1.0;764.0;ั 1์/๑
2019.11.10;0.0;763;Þ 1์/๑;0.0;762.0;Þ 1์/๑
2019.11.11;0.0;758;Þย 1์/๑;-1.0;756.0;Þย 1์/๑
2019.11.12;3.0;754;Þว 2์/๑;4.0;754.0;Þว 2์/๑
2019.11.13;4.0;759;ัว 3์/๑;4.0;761.0;ัว 3์/๑
2019.11.14;0.0;766;ัย 1์/๑;1.0;767.0;ัย 1์/๑
2019.11.15;1.0;768;Þว 2์/๑;0.0;767.0;Þว 2์/๑
2019.11.16;4.0;767;ว 1์/๑;1.0;766.0;ว 1์/๑
2019.11.17;0.0;763;ว 2์/๑;1.0;762.0;ว 2์/๑
2019.11.18;2.0;758;ว 3์/๑;3.0;757.0;ว 3์/๑
2019.11.19;0.0;761;ัย 3์/๑;-8.0;764.0;ัย 3์/๑
2019.11.20;-10.0;772;ัย 2์/๑;-14.0;774.0;ัย 2์/๑
2019.11.21;-9.0;775;ั 1์/๑;-11.0;773.0;ั 1์/๑
2019.11.22;-4.0;770;ัว 1์/๑;-7.0;769.0;ัว 1์/๑
2019.11.23;-3.0;767;ัว 1์/๑;-5.0;766.0;ัว 1์/๑
2019.11.24;-4.0;765;ั 1์/๑;-8.0;765.0;ั 1์/๑
2019.11.25;-6.0;764;ว 1์/๑;-10.0;764.0;ว 1์/๑
2019.11.26;-5.0;761;ว 1์/๑;-8.0;761.0;ว 1์/๑
2019.11.27;-7.0;760;Þ 1์/๑;-8.0;759.0;Þ 1์/๑
2019.11.28;-4.0;758;ย 3์/๑;-6.0;758.0;ย 3์/๑
2019.11.29;-5.0;757;ย 2์/๑;-3.0;755.0;ย 2์/๑
2019.11.30;-4.0;750;ย 2์/๑;-4.0;749.0;ย 2์/๑
2019.12.01;-2.0;742;ย 2์/๑;-2.0;743.0;ย 2์/๑
2019.12.02;-5.0;753;ว 1์/๑;-7.0;755.0;ว 1์/๑
2019.12.03;-6.0;752;Þย 2์/๑;-7.0;751.0;Þย 2์/๑
2019.12.04;-5.0;744;ัว 1์/๑;-7.0;746.0;ัว 1์/๑
