ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2017-02-17;-6.0;755;Þย 1์/๑;-14.0;755.0;Þย 1์/๑
2017-02-18;-11.0;746;Þว 3์/๑;-8.0;745.0;Þว 3์/๑
2017-02-19;2.0;746;ัว 3์/๑;-2.0;749.0;ัว 3์/๑
2017-02-20;1.0;743;Þว 5์/๑;1.0;743.0;Þว 5์/๑
2017-02-21;2.0;740;Þว 3์/๑;1.0;740.0;Þว 3์/๑
2017-02-22;1.0;741;Þย 3์/๑;0.0;740.0;Þย 3์/๑
2017-02-23;1.0;740;Þ 3์/๑;0.0;739.0;Þ 3์/๑
2017-02-24;2.0;738;Þว 1์/๑;1.0;740.0;Þว 1์/๑
2017-02-25;2.0;738;Þว 2์/๑;1.0;737.0;Þว 2์/๑
2017-02-26;0.0;743;ว 3์/๑;-3.0;744.0;ว 3์/๑
2017-02-27;-2.0;745;Þว 3์/๑;0.0;746.0;Þว 3์/๑
2017-02-28;1.0;752;ัว 2์/๑;-2.0;755.0;ัว 2์/๑
2017-03-01;1.0;758;Þ 1์/๑;-3.0;758.0;Þ 1์/๑
2017-03-02;-2.0;758;Þย 3์/๑;-3.0;757.0;Þย 3์/๑
2017-03-03;1.0;752;Þย 3์/๑;0.0;752.0;Þย 3์/๑
2017-03-04;1.0;752;Þ 3์/๑;0.0;754.0;Þ 3์/๑
2017-03-05;4.0;758;Þ 2์/๑;-1.0;758.0;Þ 2์/๑
2017-03-06;5.0;756;Þว 3์/๑;1.0;757.0;Þว 3์/๑
2017-03-07;1.0;761;Þ 2์/๑;-2.0;762.0;Þ 2์/๑
2017-03-08;-3.0;765;ย 1์/๑;-3.0;766.0;ย 1์/๑
2017-03-09;-3.0;766;ย 2์/๑;-5.0;766.0;ย 2์/๑
2017-03-10;-5.0;765;Þย 2์/๑;-6.0;764.0;Þย 2์/๑
2017-03-11;-2.0;764;Þย 2์/๑;-7.0;763.0;Þย 2์/๑
2017-03-12;-2.0;762;Þย 1์/๑;-6.0;762.0;Þย 1์/๑
2017-03-13;1.0;760;Þว 2์/๑;-4.0;759.0;Þว 2์/๑
2017-03-14;3.0;758;Þว 1์/๑;-7.0;758.0;Þว 1์/๑
2017-03-15;-1.0;757;ย 2์/๑;-4.0;755.0;ย 2์/๑
2017-03-16;0.0;754;ย 4์/๑;-4.0;754.0;ย 4์/๑
2017-03-17;-2.0;755;ย 4์/๑;-3.0;754.0;ย 4์/๑
2017-03-18;-4.0;752;Þย 2์/๑;-5.0;752.0;Þย 2์/๑
2017-03-19;-4.0;752;Þย 3์/๑;-5.0;752.0;Þย 3์/๑
2017-03-20;0.0;752;ย 3์/๑;-4.0;752.0;ย 3์/๑
2017-03-21;2.0;752;ย 4์/๑;0.0;752.0;ย 4์/๑
2017-03-22;2.0;754;ย 4์/๑;0.0;755.0;ย 4์/๑
2017-03-23;1.0;755;Þ 1์/๑;0.0;754.0;Þ 1์/๑
2017-03-24;5.0;754;ว 3์/๑;2.0;753.0;ว 3์/๑
2017-03-25;3.0;740;Þว 3์/๑;1.0;742.0;Þว 3์/๑
2017-03-26;2.0;746;ว 3์/๑;1.0;746.0;ว 3์/๑
2017-03-27;3.0;739;Þ 3์/๑;1.0;737.0;Þ 3์/๑
2017-03-28;3.0;733;ว 3์/๑;1.0;733.0;ว 3์/๑
2017-03-29;-1.0;735;ัว 7์/๑;-3.0;739.0;ัว 7์/๑
2017-03-30;-1.0;745;ัว 1์/๑;-3.0;747.0;ัว 1์/๑
2017-03-31;-2.0;755;ัว 3์/๑;-4.0;756.0;ัว 3์/๑
2017-04-01;0.0;755;Þว 4์/๑;-2.0;755.0;Þว 4์/๑
2017-04-02;0.0;753;Þว 2์/๑;0.0;750.0;Þว 2์/๑
2017-04-03;3.0;751;ัย 2์/๑;1.0;753.0;ัย 2์/๑
2017-04-04;2.0;761;ัย 2์/๑;-3.0;761.0;ัย 2์/๑
2017-04-05;4.0;759;ว 3์/๑;3.0;757.0;ว 3์/๑
2017-04-06;7.0;754;Þว 2์/๑;3.0;753.0;Þว 2์/๑
2017-04-07;9.0;750;Þย 2์/๑;7.0;750.0;Þย 2์/๑
2017-04-08;8.0;748;Þย 3์/๑;7.0;747.0;Þย 3์/๑
2017-04-09;14.0;747;ว 1์/๑;6.0;750.0;ว 1์/๑
2017-04-10;7.0;751;ัว 2์/๑;4.0;751.0;ัว 2์/๑
2017-04-11;14.0;749;ว 3์/๑;9.0;748.0;ว 3์/๑
2017-04-12;16.0;744;ว 3์/๑;13.0;742.0;ว 3์/๑
2017-04-13;10.0;749;ว 3์/๑;8.0;749.0;ว 3์/๑
2017-04-14;15.0;742;Þ 2์/๑;9.0;739.0;Þ 2์/๑
2017-04-15;8.0;735;ว 4์/๑;3.0;738.0;ว 4์/๑
2017-04-16;10.0;744;ว 4์/๑;9.0;745.0;ว 4์/๑
2017-04-17;14.0;746;ว 3์/๑;9.0;748.0;ว 3์/๑
2017-04-18;4.0;753;ั 1์/๑;2.0;753.0;ั 1์/๑
2017-04-19;5.0;749;ัย 3์/๑;2.0;748.0;ัย 3์/๑
2017-04-20;2.0;744;ว 4์/๑;0.0;748.0;ว 4์/๑
2017-04-21;6.0;750;ัว 3์/๑;4.0;749.0;ัว 3์/๑
2017-04-22;0.0;740;ย 4์/๑;0.0;737.0;ย 4์/๑
2017-04-23;13.0;744;Þว 3์/๑;10.0;745.0;Þว 3์/๑
2017-04-24;9.0;734;Þย 2์/๑;7.0;736.0;Þย 2์/๑
2017-04-25;11.0;749;Þว 3์/๑;7.0;752.0;Þว 3์/๑
2017-04-26;13.0;757;ว 2์/๑;11.0;758.0;ว 2์/๑
2017-04-27;17.0;758;ว 6์/๑;14.0;758.0;ว 6์/๑
2017-04-28;20.0;758;Þว 4์/๑;17.0;758.0;Þว 4์/๑
2017-04-29;23.0;759;ว 3์/๑;19.0;759.0;ว 3์/๑
2017-04-30;25.0;761;ว 3์/๑;17.0;760.0;ว 3์/๑
2017-05-01;26.0;760;Þย 3์/๑;21.0;759.0;Þย 3์/๑
2017-05-02;25.0;757;Þ 3์/๑;19.0;755.0;Þ 3์/๑
2017-05-03;27.0;749;Þว 4์/๑;18.0;749.0;Þว 4์/๑
2017-05-04;17.0;750;ั 3์/๑;11.0;751.0;ั 3์/๑
2017-05-05;10.0;749;ัว 4์/๑;7.0;748.0;ัว 4์/๑
2017-05-06;17.0;740;ว 4์/๑;14.0;740.0;ว 4์/๑
2017-05-07;13.0;744;ัย 2์/๑;9.0;746.0;ัย 2์/๑
2017-05-08;24.0;742;Þว 2์/๑;20.0;740.0;Þว 2์/๑
2017-05-09;24.0;734;ว 3์/๑;17.0;735.0;ว 3์/๑
2017-05-10;13.0;743;ว 2์/๑;10.0;741.0;ว 2์/๑
2017-05-11;10.0;744;ว 3์/๑;6.0;748.0;ว 3์/๑
2017-05-12;14.0;749;Þว 4์/๑;4.0;749.0;Þว 4์/๑
2017-05-13;12.0;754;ว 3์/๑;9.0;754.0;ว 3์/๑
2017-05-14;14.0;754;ว 3์/๑;11.0;754.0;ว 3์/๑
2017-05-15;14.0;757;ั 2์/๑;10.0;758.0;ั 2์/๑
2017-05-16;16.0;756;Þ 2์/๑;12.0;755.0;Þ 2์/๑
2017-05-17;16.0;755;Þย 2์/๑;14.0;754.0;Þย 2์/๑
2017-05-18;20.0;754;Þ 1์/๑;16.0;753.0;Þ 1์/๑
2017-05-19;18.0;752;ว 2์/๑;16.0;752.0;ว 2์/๑
2017-05-20;23.0;746;ย 2์/๑;21.0;744.0;ย 2์/๑
2017-05-21;14.0;737;ัว 2์/๑;13.0;737.0;ัว 2์/๑
2017-05-22;12.0;741;ัย 2์/๑;10.0;742.0;ัย 2์/๑
2017-05-23;13.0;746;ัว 3์/๑;9.0;748.0;ัว 3์/๑
2017-05-24;20.0;750;ว 3์/๑;18.0;750.0;ว 3์/๑
2017-05-25;25.0;750;ว 3์/๑;21.0;750.0;ว 3์/๑
2017-05-26;23.0;748;Þ 2์/๑;18.0;747.0;Þ 2์/๑
2017-05-27;24.0;742;ว 4์/๑;15.0;743.0;ว 4์/๑
2017-05-28;12.0;744;ัย 2์/๑;3.0;745.0;ัย 2์/๑
2017-05-29;10.0;749;ว 3์/๑;10.0;746.0;ว 3์/๑
2017-05-30;19.0;742;ว 3์/๑;16.0;743.0;ว 3์/๑
2017-05-31;20.0;746;ัว 1์/๑;16.0;746.0;ัว 1์/๑
2017-06-01;27.0;737;ว 4์/๑;17.0;739.0;ว 4์/๑
2017-06-02;23.0;737;ว 2์/๑;17.0;738.0;ว 2์/๑
2017-06-03;7.0;735;ัว 4์/๑;6.0;738.0;ัว 4์/๑
2017-06-04;13.0;745;ว 5์/๑;9.0;747.0;ว 5์/๑
2017-06-05;13.0;751;ว 1์/๑;8.0;752.0;ว 1์/๑
2017-06-06;19.0;747;ว 3์/๑;18.0;747.0;ว 3์/๑
2017-06-07;16.0;748;ั 2์/๑;13.0;748.0;ั 2์/๑
2017-06-08;17.0;746;ัว 3์/๑;13.0;746.0;ัว 3์/๑
2017-06-09;18.0;749;ัว 2์/๑;14.0;749.0;ัว 2์/๑
2017-06-10;24.0;749;ว 2์/๑;15.0;748.0;ว 2์/๑
2017-06-11;18.0;746;ัว 2์/๑;17.0;744.0;ัว 2์/๑
2017-06-12;21.0;742;ว 2์/๑;18.0;742.0;ว 2์/๑
2017-06-13;25.0;741;ว 4์/๑;21.0;740.0;ว 4์/๑
2017-06-14;22.0;738;ว 3์/๑;20.0;739.0;ว 3์/๑
2017-06-15;20.0;741;Þ 2์/๑;17.0;741.0;Þ 2์/๑
2017-06-16;16.0;740;ว 2์/๑;18.0;741.0;ว 2์/๑
2017-06-17;20.0;741;ว 2์/๑;14.0;741.0;ว 2์/๑
2017-06-18;15.0;741;ัว 1์/๑;16.0;742.0;ัว 1์/๑
2017-06-19;22.0;740;ว 2์/๑;17.0;740.0;ว 2์/๑
2017-06-20;19.0;739;ว 2์/๑;17.0;740.0;ว 2์/๑
2017-06-21;25.0;739;Þว 2์/๑;21.0;738.0;Þว 2์/๑
2017-06-22;22.0;740;ว 4์/๑;16.0;742.0;ว 4์/๑
2017-06-23;15.0;744;ว 1์/๑;15.0;743.0;ว 1์/๑
2017-06-24;13.0;740;ย 2์/๑;13.0;737.0;ย 2์/๑
2017-06-25;21.0;744;ว 4์/๑;17.0;746.0;ว 4์/๑
2017-06-26;25.0;746;Þว 2์/๑;22.0;746.0;Þว 2์/๑
2017-06-27;25.0;745;Þว 2์/๑;19.0;745.0;Þว 2์/๑
2017-06-28;26.0;746;ว 3์/๑;21.0;746.0;ว 3์/๑
2017-06-29;24.0;748;ว 2์/๑;17.0;748.0;ว 2์/๑
2017-06-30;25.0;749;ัว 2์/๑;18.0;749.0;ัว 2์/๑
2017-07-01;21.0;743;Þย 2์/๑;24.0;741.0;Þย 2์/๑
2017-07-02;31.0;738;Þว 3์/๑;25.0;739.0;Þว 3์/๑
2017-07-03;23.0;742;ว 3์/๑;21.0;741.0;ว 3์/๑
2017-07-04;26.0;743;ว 2์/๑;22.0;743.0;ว 2์/๑
2017-07-05;24.0;731;Þว 7์/๑;17.0;732.0;Þว 7์/๑
2017-07-06;18.0;737;ว 5์/๑;16.0;739.0;ว 5์/๑
2017-07-07;21.0;743;Þว 3์/๑;16.0;743.0;Þว 3์/๑
2017-07-08;20.0;743;Þว 3์/๑;17.0;743.0;Þว 3์/๑
2017-07-09;19.0;743;ว 3์/๑;15.0;744.0;ว 3์/๑
2017-07-10;21.0;745;Þว 3์/๑;18.0;745.0;Þว 3์/๑
2017-07-11;19.0;746;ัย 1์/๑;17.0;746.0;ัย 1์/๑
2017-07-12;21.0;749;ัย 2์/๑;20.0;749.0;ัย 2์/๑
2017-07-13;24.0;749;Þย 1์/๑;21.0;749.0;Þย 1์/๑
2017-07-14;27.0;750;ย 2์/๑;22.0;750.0;ย 2์/๑
2017-07-15;29.0;751;Þย 1์/๑;24.0;751.0;Þย 1์/๑
2017-07-16;30.0;752;ัว 2์/๑;21.0;752.0;ัว 2์/๑
2017-07-17;31.0;751;ว 2์/๑;26.0;749.0;ว 2์/๑
2017-07-18;26.0;749;ว 2์/๑;22.0;749.0;ว 2์/๑
2017-07-19;25.0;749;ัว 3์/๑;22.0;749.0;ัว 3์/๑
2017-07-20;26.0;748;ัย 2์/๑;23.0;748.0;ัย 2์/๑
2017-07-21;23.0;747;Þย 2์/๑;19.0;747.0;Þย 2์/๑
2017-07-22;25.0;748;ัว 3์/๑;18.0;748.0;ัว 3์/๑
2017-07-23;26.0;745;Þว 2์/๑;22.0;744.0;Þว 2์/๑
2017-07-24;22.0;746;ัว 3์/๑;16.0;746.0;ัว 3์/๑
2017-07-25;25.0;745;ว 3์/๑;17.0;745.0;ว 3์/๑
2017-07-26;25.0;745;ว 3์/๑;20.0;745.0;ว 3์/๑
2017-07-27;27.0;747;ว 1์/๑;19.0;747.0;ว 1์/๑
2017-07-28;32.0;747;ว 2์/๑;24.0;748.0;ว 2์/๑
2017-07-29;35.0;749;ว 2์/๑;28.0;748.0;ว 2์/๑
2017-07-30;32.0;745;ย 2์/๑;29.0;743.0;ย 2์/๑
2017-07-31;28.0;744;ว 2์/๑;24.0;744.0;ว 2์/๑
2017-08-01;27.0;746;ัว 3์/๑;23.0;747.0;ัว 3์/๑
2017-08-02;27.0;749;ัว 3์/๑;22.0;749.0;ัว 3์/๑
2017-08-03;27.0;748;Þว 2์/๑;25.0;746.0;Þว 2์/๑
2017-08-04;28.0;745;ว 2์/๑;24.0;745.0;ว 2์/๑
2017-08-05;31.0;742;ว 3์/๑;25.0;743.0;ว 3์/๑
2017-08-06;27.0;748;ว 4์/๑;22.0;749.0;ว 4์/๑
2017-08-07;28.0;752;ั 2์/๑;23.0;750.0;ั 2์/๑
2017-08-08;28.0;748;ั 3์/๑;20.0;751.0;ั 3์/๑
2017-08-09;25.0;752;ั 2์/๑;20.0;752.0;ั 2์/๑
2017-08-10;23.0;754;ั 2์/๑;17.0;754.0;ั 2์/๑
2017-08-11;25.0;752;Þว 2์/๑;22.0;749.0;Þว 2์/๑
2017-08-12;26.0;746;ว 3์/๑;21.0;748.0;ว 3์/๑
2017-08-13;23.0;750;ัย 2์/๑;19.0;751.0;ัย 2์/๑
2017-08-14;22.0;752;ัย 2์/๑;18.0;752.0;ัย 2์/๑
2017-08-15;25.0;753;ัย 1์/๑;17.0;754.0;ัย 1์/๑
2017-08-16;26.0;756;ั 1์/๑;21.0;756.0;ั 1์/๑
2017-08-17;26.0;757;ั 1์/๑;21.0;757.0;ั 1์/๑
2017-08-18;25.0;757;ัย 2์/๑;21.0;756.0;ัย 2์/๑
2017-08-19;26.0;756;ั 2์/๑;21.0;757.0;ั 2์/๑
2017-08-20;27.0;757;ว 2์/๑;17.0;757.0;ว 2์/๑
2017-08-21;28.0;755;ัว 1์/๑;25.0;754.0;ัว 1์/๑
2017-08-22;30.0;753;ย 3์/๑;24.0;753.0;ย 3์/๑
2017-08-23;33.0;753;Þย 3์/๑;26.0;752.0;Þย 3์/๑
2017-08-24;30.0;751;Þย 2์/๑;25.0;750.0;Þย 2์/๑
2017-08-25;24.0;751;Þ 1์/๑;22.0;751.0;Þ 1์/๑
2017-08-26;24.0;749;ว 3์/๑;16.0;749.0;ว 3์/๑
2017-08-27;24.0;746;ว 3์/๑;17.0;747.0;ว 3์/๑
2017-08-28;23.0;747;Þว 1์/๑;19.0;746.0;Þว 1์/๑
2017-08-29;27.0;744;ว 1์/๑;22.0;745.0;ว 1์/๑
2017-08-30;26.0;746;ัย 3์/๑;19.0;748.0;ัย 3์/๑
2017-08-31;25.0;750;ั 2์/๑;20.0;751.0;ั 2์/๑
2017-09-01;27.0;750;ัย 3์/๑;22.0;749.0;ัย 3์/๑
2017-09-02;28.0;746;Þย 1์/๑;22.0;745.0;Þย 1์/๑
2017-09-03;23.0;743;ว 3์/๑;15.0;743.0;ว 3์/๑
2017-09-04;20.0;746;ัว 3์/๑;13.0;748.0;ัว 3์/๑
2017-09-05;13.0;751;ัย 1์/๑;12.0;752.0;ัย 1์/๑
2017-09-06;14.0;750;ย 1์/๑;13.0;750.0;ย 1์/๑
2017-09-07;27.0;746;Þย 3์/๑;21.0;744.0;Þย 3์/๑
2017-09-08;16.0;741;ัว 2์/๑;15.0;743.0;ัว 2์/๑
2017-09-09;14.0;744;ว 2์/๑;13.0;744.0;ว 2์/๑
2017-09-10;15.0;748;ัว 3์/๑;12.0;750.0;ัว 3์/๑
2017-09-11;13.0;755;ัว 1์/๑;12.0;754.0;ัว 1์/๑
2017-09-12;24.0;751;ว 3์/๑;18.0;751.0;ว 3์/๑
2017-09-13;27.0;750;Þว 2์/๑;21.0;749.0;Þว 2์/๑
2017-09-14;28.0;743;Þว 2์/๑;19.0;746.0;Þว 2์/๑
2017-09-15;25.0;749;ว 2์/๑;21.0;749.0;ว 2์/๑
2017-09-16;24.0;751;ว 2์/๑;16.0;752.0;ว 2์/๑
2017-09-17;21.0;755;ัว 2์/๑;12.0;755.0;ัว 2์/๑
2017-09-18;24.0;752;Þว 1์/๑;20.0;751.0;Þว 1์/๑
2017-09-19;30.0;749;Þว 3์/๑;25.0;750.0;Þว 3์/๑
2017-09-20;21.0;754;ั 1์/๑;15.0;755.0;ั 1์/๑
2017-09-21;18.0;756;ัย 2์/๑;13.0;758.0;ัย 2์/๑
2017-09-22;12.0;761;ัย 3์/๑;9.0;762.0;ัย 3์/๑
2017-09-23;16.0;764;ัย 2์/๑;8.0;763.0;ัย 2์/๑
2017-09-24;12.0;763;ัย 2์/๑;6.0;764.0;ัย 2์/๑
2017-09-25;8.0;762;ั 1์/๑;7.0;761.0;ั 1์/๑
2017-09-26;8.0;759;ว 2์/๑;7.0;760.0;ว 2์/๑
2017-09-27;9.0;762;ัย 2์/๑;6.0;764.0;ัย 2์/๑
2017-09-28;9.0;764;ั 1์/๑;7.0;763.0;ั 1์/๑
2017-09-29;8.0;757;ว 2์/๑;5.0;755.0;ว 2์/๑
2017-09-30;7.0;752;Þ 1์/๑;6.0;752.0;Þ 1์/๑
2017-10-01;7.0;755;ัย 3์/๑;6.0;755.0;ัย 3์/๑
2017-10-02;7.0;756;ั 2์/๑;2.0;757.0;ั 2์/๑
2017-10-03;8.0;757;ัว 2์/๑;7.0;757.0;ัว 2์/๑
2017-10-04;4.0;758;ว 2์/๑;4.0;758.0;ว 2์/๑
2017-10-05;12.0;754;Þ 1์/๑;9.0;752.0;Þ 1์/๑
2017-10-06;12.0;749;Þย 2์/๑;13.0;749.0;Þย 2์/๑
2017-10-07;11.0;752;Þย 2์/๑;10.0;752.0;Þย 2์/๑
2017-10-08;15.0;755;Þย 1์/๑;10.0;755.0;Þย 1์/๑
2017-10-09;17.0;755;ย 2์/๑;9.0;755.0;ย 2์/๑
2017-10-10;17.0;752;Þย 2์/๑;11.0;752.0;Þย 2์/๑
2017-10-11;11.0;752;ว 1์/๑;7.0;752.0;ว 1์/๑
2017-10-12;12.0;752;Þ 1์/๑;6.0;751.0;Þ 1์/๑
2017-10-13;11.0;749;Þย 1์/๑;10.0;748.0;Þย 1์/๑
2017-10-14;10.0;745;ย 2์/๑;10.0;743.0;ย 2์/๑
2017-10-15;9.0;740;Þย 2์/๑;7.0;739.0;Þย 2์/๑
2017-10-16;7.0;737;Þย 1์/๑;7.0;740.0;Þย 1์/๑
2017-10-17;9.0;742;ัว 2์/๑;8.0;743.0;ัว 2์/๑
2017-10-18;8.0;745;ว 3์/๑;8.0;743.0;ว 3์/๑
2017-10-19;13.0;743;ัว 3์/๑;6.0;747.0;ัว 3์/๑
2017-10-20;6.0;749;ัว 2์/๑;4.0;750.0;ัว 2์/๑
2017-10-21;2.0;749;ั 1์/๑;-1.0;749.0;ั 1์/๑
2017-10-22;3.0;748;ั 1์/๑;1.0;749.0;ั 1์/๑
2017-10-23;2.0;751;ว 2์/๑;-1.0;752.0;ว 2์/๑
2017-10-24;1.0;758;ัว 1์/๑;-1.0;761.0;ัว 1์/๑
2017-10-25;1.0;763;ย 2์/๑;-2.0;763.0;ย 2์/๑
2017-10-26;-1.0;755;ย 2์/๑;-2.0;753.0;ย 2์/๑
2017-10-27;-1.0;748;ว 1์/๑;-2.0;748.0;ว 1์/๑
2017-10-28;0.0;745;Þย 1์/๑;-1.0;746.0;Þย 1์/๑
2017-10-29;6.0;737;Þ 4์/๑;8.0;737.0;Þ 4์/๑
2017-10-30;7.0;737;ย 2์/๑;6.0;728.0;ย 2์/๑
2017-10-31;4.0;731;Þ 3์/๑;4.0;731.0;Þ 3์/๑
2017-11-01;3.0;735;Þว 4์/๑;2.0;739.0;Þว 4์/๑
2017-11-02;2.0;742;ว 2์/๑;1.0;743.0;ว 2์/๑
2017-11-03;2.0;747;ว 2์/๑;1.0;749.0;ว 2์/๑
2017-11-04;2.0;749;ว 3์/๑;2.0;752.0;ว 3์/๑
2017-11-05;1.0;756;ั 1์/๑;1.0;757.0;ั 1์/๑
2017-11-06;1.0;759;ว 2์/๑;2.0;761.0;ว 2์/๑
2017-11-07;2.0;761;ว 2์/๑;1.0;759.0;ว 2์/๑
2017-11-08;3.0;756;ัว 2์/๑;2.0;757.0;ัว 2์/๑
2017-11-09;2.0;760;ัว 1์/๑;0.0;760.0;ัว 1์/๑
2017-11-10;-1.0;758;Þว 1์/๑;-1.0;758.0;Þว 1์/๑
2017-11-11;2.0;756;ย 2์/๑;1.0;755.0;ย 2์/๑
2017-11-12;2.0;752;Þย 1์/๑;2.0;751.0;Þย 1์/๑
2017-11-13;6.0;747;Þ 3์/๑;4.0;749.0;Þ 3์/๑
2017-11-14;2.0;754;Þว 1์/๑;2.0;752.0;Þว 1์/๑
2017-11-16;2.0;753;ว 2์/๑;1.0;750.0;ว 2์/๑
2017-11-17;2.0;753;ว 2์/๑;1.0;755.0;ว 2์/๑
2017-11-18;2.0;755;ว 2์/๑;1.0;756.0;ว 2์/๑
2017-11-19;1.0;755;ย 2์/๑;1.0;754.0;ย 2์/๑
2017-11-20;4.0;752;Þย 2์/๑;1.0;752.0;Þย 2์/๑
2017-11-21;3.0;746;ย 2์/๑;0.0;745.0;ย 2์/๑
2017-11-22;5.0;740;ย 4์/๑;3.0;740.0;ย 4์/๑
2017-11-23;4.0;744;ว 2์/๑;3.0;748.0;ว 2์/๑
2017-11-24;1.0;749;ั 1์/๑;3.0;749.0;ั 1์/๑
2017-11-25;-2.0;756;ว 2์/๑;;;
2017-11-28;-1.0;761;ว 1์/๑;-1.0;761.0;ว 1์/๑
2017-11-29;-2.0;761;ย 1์/๑;-2.0;762.0;ย 1์/๑
2017-11-30;-2.0;764;Þย 2์/๑;-2.0;765.0;Þย 2์/๑
2017-12-01;-3.0;767;-;-4.0;767.0;-
2017-12-02;-5.0;767;Þ 1์/๑;-6.0;767.0;Þ 1์/๑
2017-12-03;-5.0;763;Þ 3์/๑;-5.0;762.0;Þ 3์/๑
2017-12-04;-3.0;756;Þ 3์/๑;-3.0;753.0;Þ 3์/๑
2017-12-05;-4.0;750;Þย 2์/๑;-4.0;749.0;Þย 2์/๑
