ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2018-04-17;16.0;750;ว 2์/๑;10.0;750.0;ว 2์/๑
2018-04-18;18.0;749;Þย 1์/๑;12.0;747.0;Þย 1์/๑
2018-04-19;12.0;740;ว 2์/๑;9.0;740.0;ว 2์/๑
2018-04-20;11.0;740;ั 2์/๑;6.0;742.0;ั 2์/๑
2018-04-21;7.0;742;ว 1์/๑;6.0;740.0;ว 1์/๑
2018-04-22;7.0;731;ว 4์/๑;4.0;735.0;ว 4์/๑
2018-04-23;3.0;740;ว 3์/๑;0.0;742.0;ว 3์/๑
2018-04-24;5.0;745;ว 3์/๑;3.0;746.0;ว 3์/๑
2018-04-25;;;;8.0;749.0;-
2018-04-26;8.0;744;Þ 2์/๑;11.0;740.0;Þ 2์/๑
2018-04-27;15.0;748;Þว 4์/๑;15.0;749.0;Þว 4์/๑
2018-04-28;15.0;737;Þ 2์/๑;5.0;741.0;Þ 2์/๑
2018-04-29;15.0;749;ว 3์/๑;9.0;751.0;ว 3์/๑
2018-04-30;16.0;751;Þว 3์/๑;15.0;748.0;Þว 3์/๑
2018-05-01;19.0;752;ั 2์/๑;13.0;753.0;ั 2์/๑
2018-05-02;27.0;752;Þว 4์/๑;22.0;752.0;Þว 4์/๑
2018-05-03;27.0;751;Þว 3์/๑;22.0;750.0;Þว 3์/๑
2018-05-04;20.0;754;ัว 2์/๑;12.0;756.0;ัว 2์/๑
2018-05-05;16.0;759;ย 2์/๑;13.0;758.0;ย 2์/๑
2018-05-06;21.0;756;Þว 3์/๑;17.0;754.0;Þว 3์/๑
2018-05-07;17.0;752;ว 2์/๑;15.0;751.0;ว 2์/๑
2018-05-08;21.0;749;ว 2์/๑;14.0;748.0;ว 2์/๑
2018-05-09;23.0;745;ัว 3์/๑;14.0;747.0;ัว 3์/๑
2018-05-10;12.0;747;ัย 3์/๑;11.0;747.0;ัย 3์/๑
2018-05-11;14.0;746;ย 3์/๑;14.0;746.0;ย 3์/๑
2018-05-12;22.0;749;ัว 2์/๑;14.0;750.0;ัว 2์/๑
2018-05-13;23.0;754;ัย 2์/๑;18.0;754.0;ัย 2์/๑
2018-05-14;25.0;753;ัว 2์/๑;17.0;752.0;ัว 2์/๑
2018-05-15;26.0;751;ัว 2์/๑;17.0;750.0;ัว 2์/๑
2018-05-16;26.0;750;ว 1์/๑;21.0;751.0;ว 1์/๑
2018-05-17;23.0;749;-;20.0;749.0;-
2018-05-18;27.0;748;ว 1์/๑;20.0;748.0;ว 1์/๑
2018-05-19;24.0;746;ว 2์/๑;19.0;746.0;ว 2์/๑
2018-05-20;25.0;749;ว 3์/๑;19.0;751.0;ว 3์/๑
2018-05-21;18.0;755;ั 2์/๑;15.0;757.0;ั 2์/๑
2018-05-22;22.0;760;ัว 2์/๑;14.0;759.0;ัว 2์/๑
2018-05-23;25.0;758;ว 1์/๑;17.0;756.0;ว 1์/๑
2018-05-24;26.0;752;ัย 2์/๑;21.0;749.0;ัย 2์/๑
2018-05-25;15.0;749;ั 2์/๑;10.0;752.0;ั 2์/๑
2018-05-26;13.0;758;ั 3์/๑;11.0;759.0;ั 3์/๑
2018-05-27;19.0;755;ว 3์/๑;17.0;752.0;ว 3์/๑
2018-05-28;15.0;752;ัว 2์/๑;9.0;754.0;ัว 2์/๑
2018-05-29;17.0;754;ว 3์/๑;16.0;751.0;ว 3์/๑
2018-05-30;24.0;741;ว 6์/๑;13.0;740.0;ว 6์/๑
2018-05-31;14.0;740;ัว 2์/๑;7.0;743.0;ัว 2์/๑
2018-06-01;7.0;746;ั 1์/๑;5.0;747.0;ั 1์/๑
2018-06-02;13.0;746;ว 4์/๑;13.0;744.0;ว 4์/๑
2018-06-03;17.0;744;-;16.0;743.0;-
2018-06-04;25.0;739;ว 4์/๑;22.0;739.0;ว 4์/๑
2018-06-05;28.0;736;Þว 4์/๑;25.0;735.0;Þว 4์/๑
2018-06-06;19.0;741;ว 4์/๑;13.0;744.0;ว 4์/๑
2018-06-07;15.0;750;ว 4์/๑;11.0;752.0;ว 4์/๑
2018-06-08;18.0;750;ว 3์/๑;17.0;747.0;ว 3์/๑
2018-06-09;13.0;743;ว 2์/๑;11.0;744.0;ว 2์/๑
2018-06-10;16.0;744;ั 2์/๑;11.0;745.0;ั 2์/๑
2018-06-11;16.0;746;ั 2์/๑;10.0;747.0;ั 2์/๑
2018-06-12;19.0;748;ว 2์/๑;15.0;746.0;ว 2์/๑
2018-06-13;22.0;743;ว 5์/๑;17.0;742.0;ว 5์/๑
2018-06-14;21.0;747;ัว 3์/๑;16.0;748.0;ัว 3์/๑
2018-06-15;19.0;749;ัว 3์/๑;14.0;750.0;ัว 3์/๑
2018-06-16;21.0;750;ัว 2์/๑;16.0;750.0;ัว 2์/๑
2018-06-17;24.0;748;ัว 3์/๑;18.0;748.0;ัว 3์/๑
2018-06-18;26.0;746;ั 2์/๑;21.0;746.0;ั 2์/๑
2018-06-19;29.0;746;ว 2์/๑;20.0;745.0;ว 2์/๑
2018-06-20;27.0;740;ว 4์/๑;18.0;743.0;ว 4์/๑
2018-06-21;24.0;743;ว 6์/๑;20.0;743.0;ว 6์/๑
2018-06-22;25.0;746;ั 2์/๑;20.0;747.0;ั 2์/๑
2018-06-23;28.0;747;ัว 2์/๑;25.0;748.0;ัว 2์/๑
2018-06-24;31.0;749;ัว 3์/๑;23.0;749.0;ัว 3์/๑
2018-06-25;33.0;751;ัย 1์/๑;25.0;751.0;ัย 1์/๑
2018-06-26;32.0;751;ัว 1์/๑;25.0;751.0;ัว 1์/๑
2018-06-27;29.0;749;ัว 2์/๑;25.0;749.0;ัว 2์/๑
2018-06-28;28.0;747;ัว 3์/๑;23.0;747.0;ัว 3์/๑
2018-06-29;29.0;745;ั 1์/๑;25.0;745.0;ั 1์/๑
2018-06-30;31.0;746;ว 1์/๑;26.0;747.0;ว 1์/๑
2018-07-01;33.0;749;ย 2์/๑;29.0;749.0;ย 2์/๑
2018-07-02;34.0;750;ย 2์/๑;30.0;749.0;ย 2์/๑
2018-07-03;36.0;744;ย 5์/๑;29.0;743.0;ย 5์/๑
2018-07-04;30.0;746;ว 2์/๑;26.0;744.0;ว 2์/๑
2018-07-05;28.0;742;ว 4์/๑;23.0;743.0;ว 4์/๑
2018-07-06;26.0;745;ว 2์/๑;20.0;745.0;ว 2์/๑
2018-07-07;27.0;743;Þย 2์/๑;24.0;742.0;Þย 2์/๑
2018-07-08;29.0;740;ัว 2์/๑;21.0;741.0;ัว 2์/๑
2018-07-09;27.0;743;ว 4์/๑;23.0;743.0;ว 4์/๑
2018-07-10;26.0;746;ว 2์/๑;23.0;746.0;ว 2์/๑
2018-07-11;27.0;746;ว 3์/๑;22.0;746.0;ว 3์/๑
2018-07-12;27.0;746;Þว 2์/๑;23.0;745.0;Þว 2์/๑
2018-07-13;25.0;744;ัว 1์/๑;21.0;744.0;ัว 1์/๑
2018-07-14;28.0;743;ย 2์/๑;24.0;743.0;ย 2์/๑
2018-07-15;31.0;743;ัย 1์/๑;27.0;744.0;ัย 1์/๑
2018-07-16;28.0;744;Þย 2์/๑;28.0;743.0;Þย 2์/๑
2018-07-17;19.0;742;ย 3์/๑;20.0;741.0;ย 3์/๑
2018-07-18;23.0;741;ย 2์/๑;18.0;742.0;ย 2์/๑
2018-07-19;30.0;743;ย 1์/๑;25.0;743.0;ย 1์/๑
2018-07-20;29.0;743;ว 2์/๑;24.0;743.0;ว 2์/๑
2018-07-21;19.0;744;ย 3์/๑;19.0;745.0;ย 3์/๑
2018-07-22;22.0;747;Þย 3์/๑;20.0;748.0;Þย 3์/๑
2018-07-23;23.0;749;ย 4์/๑;21.0;750.0;ย 4์/๑
2018-07-24;28.0;752;Þย 2์/๑;22.0;752.0;Þย 2์/๑
2018-07-25;31.0;753;ย 2์/๑;27.0;753.0;ย 2์/๑
2018-07-26;33.0;755;Þย 2์/๑;28.0;755.0;Þย 2์/๑
2018-07-27;32.0;755;Þย 2์/๑;28.0;755.0;Þย 2์/๑
2018-07-28;32.0;752;Þ 1์/๑;23.0;752.0;Þ 1์/๑
2018-07-29;27.0;751;ั 2์/๑;18.0;752.0;ั 2์/๑
2018-07-30;19.0;752;ั 2์/๑;19.0;752.0;ั 2์/๑
2018-07-31;26.0;753;ย 3์/๑;22.0;753.0;ย 3์/๑
2018-08-01;29.0;752;ัย 2์/๑;22.0;752.0;ัย 2์/๑
2018-08-02;29.0;749;ว 2์/๑;23.0;749.0;ว 2์/๑
2018-08-03;29.0;746;ว 1์/๑;22.0;745.0;ว 1์/๑
2018-08-04;30.0;744;Þว 3์/๑;25.0;744.0;Þว 3์/๑
2018-08-05;31.0;743;ว 3์/๑;22.0;743.0;ว 3์/๑
2018-08-06;30.0;743;ว 3์/๑;25.0;743.0;ว 3์/๑
2018-08-07;27.0;743;ั 2์/๑;22.0;743.0;ั 2์/๑
2018-08-08;21.0;743;ัว 2์/๑;18.0;746.0;ัว 2์/๑
2018-08-09;19.0;751;ัว 4์/๑;15.0;753.0;ัว 4์/๑
2018-08-10;22.0;755;ัว 3์/๑;14.0;754.0;ัว 3์/๑
2018-08-11;29.0;751;ัว 3์/๑;21.0;751.0;ัว 3์/๑
2018-08-12;30.0;749;ว 2์/๑;20.0;748.0;ว 2์/๑
2018-08-13;30.0;746;ว 2์/๑;25.0;745.0;ว 2์/๑
2018-08-14;24.0;746;ัว 3์/๑;15.0;749.0;ัว 3์/๑
2018-08-15;25.0;752;ัว 1์/๑;18.0;752.0;ัว 1์/๑
2018-08-16;30.0;749;ว 3์/๑;24.0;749.0;ว 3์/๑
2018-08-17;21.0;751;ัย 3์/๑;18.0;752.0;ัย 3์/๑
2018-08-18;20.0;752;ั 3์/๑;16.0;753.0;ั 3์/๑
2018-08-19;20.0;752;ั 1์/๑;16.0;752.0;ั 1์/๑
2018-08-20;23.0;750;Þว 2์/๑;18.0;749.0;Þว 2์/๑
2018-08-21;29.0;747;ว 3์/๑;24.0;746.0;ว 3์/๑
2018-08-22;17.0;744;ัว 2์/๑;15.0;745.0;ัว 2์/๑
2018-08-23;19.0;750;ัว 3์/๑;14.0;752.0;ัว 3์/๑
2018-08-24;23.0;751;ว 4์/๑;18.0;750.0;ว 4์/๑
2018-08-25;23.0;749;ั 2์/๑;16.0;751.0;ั 2์/๑
2018-08-26;23.0;752;ัย 1์/๑;18.0;752.0;ัย 1์/๑
2018-08-27;25.0;752;ั 1์/๑;15.0;752.0;ั 1์/๑
2018-08-28;25.0;754;Þย 1์/๑;15.0;755.0;Þย 1์/๑
2018-08-29;27.0;755;ัว 1์/๑;18.0;756.0;ัว 1์/๑
2018-08-30;29.0;756;ว 2์/๑;18.0;756.0;ว 2์/๑
2018-08-31;29.0;756;ว 2์/๑;22.0;757.0;ว 2์/๑
2018-09-01;29.0;758;Þย 2์/๑;24.0;756.0;Þย 2์/๑
2018-09-02;25.0;755;ว 2์/๑;18.0;756.0;ว 2์/๑
2018-09-03;23.0;756;ัว 1์/๑;18.0;757.0;ัว 1์/๑
2018-09-04;22.0;758;ย 3์/๑;18.0;757.0;ย 3์/๑
2018-09-05;25.0;756;ย 1์/๑;20.0;755.0;ย 1์/๑
2018-09-06;24.0;753;ย 2์/๑;18.0;753.0;ย 2์/๑
2018-09-07;23.0;753;ัย 3์/๑;19.0;754.0;ัย 3์/๑
2018-09-08;23.0;755;ว 2์/๑;14.0;755.0;ว 2์/๑
2018-09-09;25.0;754;Þว 2์/๑;14.0;755.0;Þว 2์/๑
2018-09-10;23.0;755;ั 1์/๑;15.0;757.0;ั 1์/๑
2018-09-11;21.0;758;ย 2์/๑;16.0;758.0;ย 2์/๑
2018-09-12;23.0;756;ย 2์/๑;15.0;755.0;ย 2์/๑
2018-09-13;24.0;752;ว 2์/๑;22.0;750.0;ว 2์/๑
2018-09-14;18.0;753;ย 1์/๑;16.0;753.0;ย 1์/๑
2018-09-15;23.0;752;ย 2์/๑;17.0;752.0;ย 2์/๑
2018-09-16;26.0;749;ย 2์/๑;20.0;748.0;ย 2์/๑
2018-09-17;19.0;745;ัว 2์/๑;;;
2018-09-20;17.0;746;ว 3์/๑;13.0;746.0;ว 3์/๑
2018-09-21;16.0;750;ัว 2์/๑;14.0;752.0;ัว 2์/๑
2018-09-22;22.0;753;Þว 1์/๑;14.0;753.0;Þว 1์/๑
2018-09-23;24.0;751;Þ 3์/๑;18.0;749.0;Þ 3์/๑
2018-09-24;17.0;746;ย 2์/๑;15.0;746.0;ย 2์/๑
2018-09-25;19.0;746;Þ 2์/๑;18.0;746.0;Þ 2์/๑
2018-09-26;12.0;752;ว 2์/๑;10.0;753.0;ว 2์/๑
2018-09-27;11.0;747;Þว 3์/๑;7.0;745.0;Þว 3์/๑
2018-09-28;14.0;746;ว 3์/๑;13.0;745.0;ว 3์/๑
2018-09-29;15.0;749;ว 1์/๑;12.0;749.0;ว 1์/๑
2018-09-30;10.0;754;ัว 2์/๑;2.0;755.0;ัว 2์/๑
2018-10-01;13.0;755;ว 3์/๑;9.0;756.0;ว 3์/๑
2018-10-02;15.0;755;Þว 2์/๑;11.0;753.0;Þว 2์/๑
2018-10-03;20.0;747;Þ 2์/๑;18.0;745.0;Þ 2์/๑
2018-10-04;15.0;742;ว 4์/๑;11.0;744.0;ว 4์/๑
2018-10-05;9.0;744;ัว 2์/๑;6.0;748.0;ัว 2์/๑
2018-10-06;8.0;752;ว 3์/๑;7.0;752.0;ว 3์/๑
2018-10-07;17.0;752;ว 5์/๑;13.0;753.0;ว 5์/๑
2018-10-08;18.0;752;Þว 4์/๑;14.0;754.0;Þว 4์/๑
2018-10-09;7.0;758;ย 1์/๑;7.0;758.0;ย 1์/๑
2018-10-10;15.0;755;Þว 2์/๑;13.0;752.0;Þว 2์/๑
2018-10-11;11.0;750;ัว 4์/๑;8.0;752.0;ัว 4์/๑
2018-10-12;8.0;756;ัว 3์/๑;8.0;755.0;ัว 3์/๑
2018-10-13;9.0;755;ัว 2์/๑;5.0;754.0;ัว 2์/๑
2018-10-14;7.0;755;ัว 1์/๑;4.0;755.0;ัว 1์/๑
2018-10-15;9.0;755;Þว 2์/๑;9.0;755.0;Þว 2์/๑
2018-10-16;18.0;753;ัว 3์/๑;13.0;753.0;ัว 3์/๑
2018-10-17;15.0;751;ัว 4์/๑;11.0;755.0;ัว 4์/๑
2018-10-18;12.0;756;Þว 1์/๑;9.0;755.0;Þว 1์/๑
2018-10-19;17.0;751;ว 3์/๑;13.0;750.0;ว 3์/๑
2018-10-20;13.0;749;ว 2์/๑;8.0;751.0;ว 2์/๑
2018-10-21;8.0;755;ั 1์/๑;7.0;757.0;ั 1์/๑
2018-10-22;9.0;757;ว 1์/๑;6.0;755.0;ว 1์/๑
2018-10-23;10.0;747;Þย 2์/๑;9.0;743.0;Þย 2์/๑
2018-10-24;11.0;740;Þว 1์/๑;9.0;740.0;Þว 1์/๑
2018-10-25;12.0;734;Þ 1์/๑;11.0;731.0;Þ 1์/๑
2018-10-26;7.0;737;Þว 2์/๑;5.0;740.0;Þว 2์/๑
2018-10-27;4.0;749;ว 2์/๑;3.0;750.0;ว 2์/๑
2018-10-28;7.0;745;ว 3์/๑;8.0;749.0;ว 3์/๑
2018-10-29;3.0;759;ั 1์/๑;-1.0;763.0;ั 1์/๑
2018-10-30;0.0;768;ัย 1์/๑;-3.0;770.0;ัย 1์/๑
2018-10-31;3.0;772;ัว 1์/๑;-3.0;772.0;ัว 1์/๑
2018-11-01;3.0;772;ว 3์/๑;0.0;771.0;ว 3์/๑
2018-11-02;5.0;767;ว 4์/๑;4.0;767.0;ว 4์/๑
2018-11-03;7.0;763;ว 2์/๑;5.0;761.0;ว 2์/๑
2018-11-04;4.0;752;ว 4์/๑;5.0;750.0;ว 4์/๑
2018-11-05;6.0;756;ั 1์/๑;4.0;758.0;ั 1์/๑
2018-11-06;5.0;759;ัว 1์/๑;3.0;758.0;ัว 1์/๑
2018-11-07;4.0;757;ว 2์/๑;2.0;756.0;ว 2์/๑
2018-11-08;2.0;753;ว 1์/๑;2.0;754.0;ว 1์/๑
2018-11-09;1.0;758;ัย 1์/๑;-1.0;758.0;ัย 1์/๑
2018-11-10;-3.0;761;ัย 4์/๑;-7.0;765.0;ัย 4์/๑
2018-11-11;-5.0;774;ย 2์/๑;-7.0;776.0;ย 2์/๑
2018-11-12;-6.0;776;Þ 1์/๑;-8.0;775.0;Þ 1์/๑
2018-11-13;-5.0;773;ัว 1์/๑;-10.0;771.0;ัว 1์/๑
2018-11-14;-5.0;768;ว 1์/๑;-8.0;767.0;ว 1์/๑
2018-11-15;-5.0;770;ย 1์/๑;-10.0;770.0;ย 1์/๑
2018-11-16;-2.0;770;ว 1์/๑;-9.0;770.0;ว 1์/๑
2018-11-17;0.0;761;ว 4์/๑;1.0;757.0;ว 4์/๑
2018-11-18;3.0;755;ว 1์/๑;-1.0;755.0;ว 1์/๑
2018-11-19;1.0;757;ว 1์/๑;0.0;757.0;ว 1์/๑
2018-11-20;1.0;753;ัว 1์/๑;-1.0;752.0;ัว 1์/๑
2018-11-21;-2.0;744;ว 3์/๑;-1.0;743.0;ว 3์/๑
2018-11-22;-3.0;740;Þว 4์/๑;-4.0;735.0;Þว 4์/๑
2018-11-23;-7.0;743;ัว 4์/๑;-7.0;748.0;ัว 4์/๑
2018-11-24;-5.0;747;ว 6์/๑;-4.0;749.0;ว 6์/๑
2018-11-25;-4.0;747;ว 3์/๑;-4.0;749.0;ว 3์/๑
2018-11-26;-5.0;745;Þ 1์/๑;-4.0;744.0;Þ 1์/๑
2018-11-27;-4.0;748;-;-8.0;749.0;-
2018-11-28;-8.0;746;ั 1์/๑;-8.0;749.0;ั 1์/๑
2018-11-29;-11.0;761;ัว 2์/๑;-13.0;765.0;ัว 2์/๑
2018-11-30;-8.0;769;ว 4์/๑;-10.0;770.0;ว 4์/๑
2018-12-01;-9.0;770;ว 1์/๑;-13.0;769.0;ว 1์/๑
2018-12-02;-10.0;763;Þย 2์/๑;-11.0;761.0;Þย 2์/๑
2018-12-03;-3.0;758;Þ 1์/๑;-4.0;759.0;Þ 1์/๑
2018-12-04;-3.0;761;Þย 1์/๑;-3.0;761.0;Þย 1์/๑
2018-12-05;-5.0;761;Þย 1์/๑;-8.0;760.0;Þย 1์/๑
2018-12-06;-7.0;755;ย 3์/๑;-7.0;753.0;ย 3์/๑
