ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2011.02.21;-19.0;764;ัว 1์/๑;-23.0;766.0;ัว 1์/๑
2011.02.22;-16.0;768;ัว 3์/๑;-20.0;770.0;ัว 3์/๑
2011.02.23;-14.0;773;ั 2์/๑;-19.0;773.0;ั 2์/๑
2011.02.24;-13.0;776;Þย 1์/๑;-18.0;776.0;Þย 1์/๑
2011.02.25;-14.0;777;Þย 1์/๑;-19.0;776.0;Þย 1์/๑
2011.02.26;-13.0;774;ย 1์/๑;-17.0;773.0;ย 1์/๑
2011.02.27;-13.0;774;ย 1์/๑;-17.0;773.0;ย 1์/๑
2011.02.28;-10.0;774;Þย 1์/๑;-13.0;773.0;Þย 1์/๑
2011.03.01;-8.0;747;-;-16.0;765.0;-
2011.03.02;-10.0;761;ว 1์/๑;-13.0;760.0;ว 1์/๑
2011.03.03;-10.0;758;Þย 2์/๑;-15.0;758.0;Þย 2์/๑
2011.03.04;-12.0;749;Þ 2์/๑;-15.0;746.0;Þ 2์/๑
2011.03.05;-7.0;737;Þว 3์/๑;-5.0;731.0;Þว 3์/๑
2011.03.06;0.0;732;ว 7์/๑;-4.0;737.0;ว 7์/๑
2011.03.07;-1.0;749;Þ 1์/๑;-4.0;752.0;Þ 1์/๑
2011.03.08;-2.0;756;ั 2์/๑;-5.0;758.0;ั 2์/๑
2011.03.09;-3.0;761;ว 2์/๑;-7.0;761.0;ว 2์/๑
2011.03.10;-1.0;763;ัว 2์/๑;-9.0;762.0;ัว 2์/๑
2011.03.11;-3.0;761;ย 2์/๑;-5.0;758.0;ย 2์/๑
2011.03.12;-3.0;750;Þย 1์/๑;-5.0;750.0;Þย 1์/๑
2011.03.13;-5.0;755;Þ 1์/๑;-8.0;755.0;Þ 1์/๑
2011.03.14;0.0;759;ั 1์/๑;-5.0;760.0;ั 1์/๑
2011.03.15;1.0;751;Þว 4์/๑;2.0;749.0;Þว 4์/๑
2011.03.16;1.0;749;ั 1์/๑;-1.0;749.0;ั 1์/๑
2011.03.17;1.0;753;ัว 1์/๑;0.0;755.0;ัว 1์/๑
2011.03.18;-1.0;756;ย 4์/๑;-1.0;755.0;ย 4์/๑
2011.03.19;-1.0;758;Þ 2์/๑;-4.0;758.0;Þ 2์/๑
2011.03.20;-3.0;760;Þย 2์/๑;-4.0;760.0;Þย 2์/๑
2011.03.21;-1.0;759;Þย 2์/๑;-2.0;758.0;Þย 2์/๑
2011.03.22;-2.0;754;Þย 1์/๑;-2.0;752.0;Þย 1์/๑
2011.03.23;1.0;743;Þว 3์/๑;-1.0;740.0;Þว 3์/๑
2011.03.24;1.0;730;Þว 5์/๑;-1.0;728.0;Þว 5์/๑
2011.03.25;-3.0;727;ว 5์/๑;-5.0;731.0;ว 5์/๑
2011.03.26;-2.0;741;ว 5์/๑;-6.0;741.0;ว 5์/๑
2011.03.27;-3.0;748;Þว 5์/๑;-7.0;752.0;Þว 5์/๑
2011.03.28;-2.0;758;ว 2์/๑;-7.0;758.0;ว 2์/๑
2011.03.29;-3.0;755;Þ 3์/๑;-5.0;752.0;Þ 3์/๑
2011.03.30;2.0;750;Þย 1์/๑;-1.0;751.0;Þย 1์/๑
2011.03.31;5.0;749;ว 4์/๑;-1.0;752.0;ว 4์/๑
2011.04.01;1.0;758;ัว 2์/๑;-2.0;761.0;ัว 2์/๑
2011.04.02;2.0;764;ว 4์/๑;-3.0;763.0;ว 4์/๑
2011.04.03;3.0;763;ว 3์/๑;2.0;764.0;ว 3์/๑
2011.04.04;7.0;764;ว 4์/๑;3.0;764.0;ว 4์/๑
2011.04.05;8.0;761;Þย 2์/๑;4.0;760.0;Þย 2์/๑
2011.04.06;8.0;752;Þย 3์/๑;4.0;750.0;Þย 3์/๑
2011.04.07;8.0;741;Þย 3์/๑;5.0;737.0;Þย 3์/๑
2011.04.08;4.0;735;Þย 1์/๑;3.0;734.0;Þย 1์/๑
2011.04.09;4.0;734;Þ 2์/๑;2.0;732.0;Þ 2์/๑
2011.04.10;5.0;731;Þว 4์/๑;3.0;732.0;Þว 4์/๑
2011.04.11;7.0;741;Þว 2์/๑;5.0;742.0;Þว 2์/๑
2011.04.12;8.0;746;Þ 2์/๑;5.0;746.0;Þ 2์/๑
2011.04.13;7.0;746;ั 2์/๑;4.0;743.0;ั 2์/๑
2011.04.14;7.0;738;ัว 3์/๑;4.0;739.0;ัว 3์/๑
2011.04.15;5.0;743;ว 2์/๑;5.0;747.0;ว 2์/๑
2011.04.16;7.0;747;ย 4์/๑;8.0;744.0;ย 4์/๑
2011.04.17;8.0;746;ว 3์/๑;4.0;746.0;ว 3์/๑
2011.04.18;11.0;740;Þว 4์/๑;8.0;737.0;Þว 4์/๑
2011.04.19;5.0;737;ว 2์/๑;3.0;738.0;ว 2์/๑
2011.04.20;5.0;744;ว 3์/๑;4.0;746.0;ว 3์/๑
2011.04.21;4.0;749;ั 1์/๑;2.0;751.0;ั 1์/๑
2011.04.22;9.0;752;ว 4์/๑;10.0;754.0;ว 4์/๑
2011.04.23;15.0;753;Þว 3์/๑;10.0;754.0;Þว 3์/๑
2011.04.24;13.0;750;ัว 3์/๑;8.0;749.0;ัว 3์/๑
2011.04.25;15.0;748;ัว 3์/๑;10.0;749.0;ัว 3์/๑
2011.04.26;11.0;756;ว 2์/๑;8.0;758.0;ว 2์/๑
2011.04.27;15.0;760;Þว 1์/๑;9.0;758.0;Þว 1์/๑
2011.04.28;17.0;752;ว 2์/๑;12.0;751.0;ว 2์/๑
2011.04.29;21.0;748;ว 3์/๑;17.0;749.0;ว 3์/๑
2011.04.30;21.0;749;ว 2์/๑;19.0;749.0;ว 2์/๑
2011.05.01;14.0;748;Þย 2์/๑;12.0;747.0;Þย 2์/๑
2011.05.02;19.0;744;ย 2์/๑;13.0;745.0;ย 2์/๑
2011.05.03;17.0;739;ั 2์/๑;14.0;739.0;ั 2์/๑
2011.05.04;14.0;742;Þ 1์/๑;14.0;742.0;Þ 1์/๑
2011.05.05;17.0;746;Þย 2์/๑;14.0;747.0;Þย 2์/๑
2011.05.06;16.0;753;ย 6์/๑;12.0;755.0;ย 6์/๑
2011.05.07;18.0;760;Þย 3์/๑;15.0;760.0;Þย 3์/๑
2011.05.08;23.0;758;ย 3์/๑;18.0;758.0;ย 3์/๑
2011.05.09;24.0;755;Þย 2์/๑;19.0;754.0;Þย 2์/๑
2011.05.10;23.0;751;ว 3์/๑;19.0;750.0;ว 3์/๑
2011.05.11;21.0;746;ัย 2์/๑;16.0;746.0;ัย 2์/๑
2011.05.12;12.0;749;ั 3์/๑;9.0;750.0;ั 3์/๑
2011.05.13;12.0;748;ั 2์/๑;9.0;748.0;ั 2์/๑
2011.05.14;14.0;748;ว 2์/๑;12.0;749.0;ว 2์/๑
2011.05.15;15.0;752;ัย 2์/๑;13.0;753.0;ัย 2์/๑
2011.05.16;20.0;753;ย 3์/๑;20.0;752.0;ย 3์/๑
2011.05.17;22.0;753;Þว 1์/๑;18.0;754.0;Þว 1์/๑
2011.05.18;21.0;752;ว 2์/๑;19.0;752.0;ว 2์/๑
2011.05.19;21.0;749;ว 3์/๑;16.0;750.0;ว 3์/๑
2011.05.20;21.0;752;ว 2์/๑;15.0;752.0;ว 2์/๑
2011.05.21;26.0;750;ว 3์/๑;19.0;749.0;ว 3์/๑
2011.05.22;26.0;749;ั 2์/๑;21.0;749.0;ั 2์/๑
2011.05.23;25.0;749;ั 2์/๑;18.0;750.0;ั 2์/๑
2011.05.24;22.0;751;ั 3์/๑;18.0;751.0;ั 3์/๑
2011.05.25;21.0;749;Þ 2์/๑;17.0;747.0;Þ 2์/๑
2011.05.26;22.0;744;Þว 2์/๑;20.0;743.0;Þว 2์/๑
2011.05.27;15.0;744;ย 2์/๑;13.0;741.0;ย 2์/๑
2011.05.28;15.0;744;Þย 1์/๑;13.0;747.0;Þย 1์/๑
2011.05.29;21.0;750;ัว 3์/๑;17.0;751.0;ัว 3์/๑
2011.05.30;26.0;752;Þว 4์/๑;24.0;752.0;Þว 4์/๑
2011.05.31;25.0;751;ั 4์/๑;19.0;752.0;ั 4์/๑
2011.06.01;22.0;750;ั 4์/๑;19.0;750.0;ั 4์/๑
2011.06.02;25.0;747;ั 4์/๑;22.0;746.0;ั 4์/๑
2011.06.03;27.0;743;ั 3์/๑;21.0;742.0;ั 3์/๑
2011.06.04;17.0;737;Þว 2์/๑;14.0;736.0;Þว 2์/๑
2011.06.05;15.0;734;ว 4์/๑;14.0;737.0;ว 4์/๑
2011.06.06;18.0;740;ัว 3์/๑;15.0;742.0;ัว 3์/๑
2011.06.07;14.0;746;ั 3์/๑;11.0;746.0;ั 3์/๑
2011.06.08;17.0;743;Þ 2์/๑;12.0;743.0;Þ 2์/๑
2011.06.09;17.0;741;Þย 2์/๑;15.0;740.0;Þย 2์/๑
2011.06.10;17.0;738;ัว 2์/๑;16.0;737.0;ัว 2์/๑
2011.06.11;17.0;735;ัว 1์/๑;16.0;735.0;ัว 1์/๑
2011.06.12;16.0;740;ว 2์/๑;12.0;742.0;ว 2์/๑
2011.06.13;20.0;744;ว 2์/๑;16.0;745.0;ว 2์/๑
2011.06.14;19.0;747;ย 2์/๑;17.0;747.0;ย 2์/๑
2011.06.15;21.0;745;Þย 1์/๑;19.0;744.0;Þย 1์/๑
2011.06.16;21.0;746;ั 1์/๑;16.0;747.0;ั 1์/๑
2011.06.17;19.0;745;ว 4์/๑;17.0;743.0;ว 4์/๑
2011.06.18;19.0;745;ัว 4์/๑;20.0;745.0;ัว 4์/๑
2011.06.20;25.0;745;-;22.0;744.0;-
2011.06.21;20.0;743;Þย 3์/๑;19.0;742.0;Þย 3์/๑
2011.06.22;20.0;738;ย 1์/๑;18.0;739.0;ย 1์/๑
2011.06.23;17.0;738;Þ 1์/๑;17.0;740.0;Þ 1์/๑
2011.06.24;19.0;740;ว 2์/๑;17.0;741.0;ว 2์/๑
2011.06.25;23.0;742;ั 3์/๑;18.0;741.0;ั 3์/๑
2011.06.26;20.0;741;ัย 2์/๑;19.0;741.0;ัย 2์/๑
2011.06.27;23.0;744;ย 2์/๑;20.0;746.0;ย 2์/๑
2011.06.28;27.0;749;ย 2์/๑;23.0;749.0;ย 2์/๑
2011.06.29;29.0;750;ย 1์/๑;24.0;749.0;ย 1์/๑
2011.06.30;28.0;749;ัย 2์/๑;22.0;749.0;ัย 2์/๑
2011.07.01;26.0;750;ย 2์/๑;23.0;749.0;ย 2์/๑
2011.07.02;29.0;749;Þย 2์/๑;25.0;748.0;Þย 2์/๑
2011.07.03;31.0;747;Þย 2์/๑;26.0;746.0;Þย 2์/๑
2011.07.04;33.0;746;ั 1์/๑;25.0;746.0;ั 1์/๑
2011.07.05;33.0;746;Þย 3์/๑;28.0;746.0;Þย 3์/๑
2011.07.06;29.0;748;ั 1์/๑;27.0;747.0;ั 1์/๑
2011.07.07;32.0;749;Þย 2์/๑;29.0;747.0;Þย 2์/๑
2011.07.08;35.0;745;ว 1์/๑;25.0;747.0;ว 1์/๑
2011.07.09;30.0;743;ว 3์/๑;23.0;743.0;ว 3์/๑
2011.07.10;21.0;740;ั 1์/๑;20.0;740.0;ั 1์/๑
2011.07.11;22.0;746;ัย 3์/๑;17.0;748.0;ัย 3์/๑
2011.07.12;24.0;749;ัว 3์/๑;20.0;749.0;ัว 3์/๑
2011.07.13;27.0;749;ัย 2์/๑;20.0;749.0;ัย 2์/๑
2011.07.14;26.0;749;ว 3์/๑;;;
2011.07.15;27.0;750;ัว 4์/๑;22.0;749.0;ัว 4์/๑
2011.07.16;27.0;751;ั 2์/๑;22.0;749.0;ั 2์/๑
2011.07.17;28.0;749;ว 2์/๑;23.0;747.0;ว 2์/๑
2011.07.18;30.0;746;-;23.0;746.0;-
2011.07.19;32.0;746;ว 2์/๑;26.0;746.0;ว 2์/๑
2011.07.20;31.0;747;ว 2์/๑;26.0;748.0;ว 2์/๑
2011.07.21;30.0;750;Þย 2์/๑;24.0;750.0;Þย 2์/๑
2011.07.22;27.0;752;ย 2์/๑;19.0;743.0;ย 2์/๑
2011.07.23;29.0;751;ย 2์/๑;26.0;750.0;ย 2์/๑
2011.07.24;31.0;752;ัย 2์/๑;28.0;752.0;ัย 2์/๑
2011.07.25;32.0;753;ัย 2์/๑;30.0;753.0;ัย 2์/๑
2011.07.26;36.0;754;Þ 2์/๑;29.0;754.0;Þ 2์/๑
2011.07.27;27.0;753;ัว 1์/๑;26.0;751.0;ัว 1์/๑
2011.07.28;32.0;747;-;27.0;746.0;-
2011.07.29;34.0;741;ั 3์/๑;23.0;741.0;ั 3์/๑
2011.07.30;31.0;740;ว 3์/๑;23.0;740.0;ว 3์/๑
2011.07.31;29.0;739;ั 2์/๑;25.0;738.0;ั 2์/๑
2011.08.01;21.0;738;ั 1์/๑;19.0;740.0;ั 1์/๑
2011.08.02;18.0;743;Þ 2์/๑;16.0;743.0;Þ 2์/๑
2011.08.03;21.0;747;ั 3์/๑;17.0;749.0;ั 3์/๑
2011.08.04;22.0;746;ย 3์/๑;19.0;746.0;ย 3์/๑
2011.08.05;19.0;741;ย 2์/๑;17.0;740.0;ย 2์/๑
2011.08.06;22.0;742;ัว 4์/๑;19.0;745.0;ัว 4์/๑
2011.08.07;23.0;749;ัว 3์/๑;15.0;750.0;ัว 3์/๑
2011.08.08;27.0;751;Þว 2์/๑;18.0;751.0;Þว 2์/๑
2011.08.09;29.0;752;Þว 3์/๑;23.0;751.0;Þว 3์/๑
2011.08.10;32.0;752;ัว 2์/๑;22.0;752.0;ัว 2์/๑
2011.08.11;31.0;751;ย 2์/๑;26.0;750.0;ย 2์/๑
2011.08.12;34.0;748;ัย 2์/๑;28.0;749.0;ัย 2์/๑
2011.08.13;28.0;748;ย 2์/๑;25.0;748.0;ย 2์/๑
2011.08.14;29.0;747;ย 2์/๑;26.0;747.0;ย 2์/๑
2011.08.15;33.0;746;ย 2์/๑;27.0;746.0;ย 2์/๑
2011.08.16;31.0;746;ย 3์/๑;23.0;746.0;ย 3์/๑
2011.08.17;25.0;746;ัย 3์/๑;20.0;746.0;ัย 3์/๑
2011.08.18;23.0;746;ัย 2์/๑;18.0;746.0;ัย 2์/๑
2011.08.19;22.0;746;ย 2์/๑;18.0;747.0;ย 2์/๑
2011.08.20;19.0;747;ย 2์/๑;17.0;748.0;ย 2์/๑
2011.08.21;22.0;746;ย 2์/๑;20.0;745.0;ย 2์/๑
2011.08.22;14.0;742;ัย 3์/๑;13.0;742.0;ัย 3์/๑
2011.08.23;18.0;744;ั 3์/๑;14.0;746.0;ั 3์/๑
2011.08.24;13.0;749;Þย 1์/๑;10.0;750.0;Þย 1์/๑
2011.08.25;18.0;751;ั 3์/๑;13.0;753.0;ั 3์/๑
2011.08.26;22.0;754;ว 2์/๑;19.0;753.0;ว 2์/๑
2011.08.27;22.0;752;ัว 3์/๑;15.0;752.0;ัว 3์/๑
2011.08.28;20.0;746;ว 2์/๑;18.0;747.0;ว 2์/๑
2011.08.29;21.0;750;-;17.0;750.0;-
2011.08.30;27.0;750;ว 2์/๑;17.0;749.0;ว 2์/๑
2011.08.31;30.0;750;Þว 1์/๑;22.0;749.0;Þว 1์/๑
2011.09.01;29.0;749;ว 3์/๑;22.0;748.0;ว 3์/๑
2011.09.02;28.0;746;Þ 3์/๑;23.0;743.0;Þ 3์/๑
2011.09.03;22.0;743;-;19.0;744.0;-
2011.09.04;21.0;749;ัย 1์/๑;14.0;749.0;ัย 1์/๑
2011.09.05;19.0;748;ัย 2์/๑;16.0;746.0;ัย 2์/๑
2011.09.06;18.0;737;ย 1์/๑;13.0;737.0;ย 1์/๑
2011.09.07;13.0;736;Þ 2์/๑;12.0;737.0;Þ 2์/๑
2011.09.08;14.0;738;ว 2์/๑;14.0;739.0;ว 2์/๑
2011.09.09;20.0;739;Þย 2์/๑;16.0;738.0;Þย 2์/๑
2011.09.10;16.0;737;Þว 4์/๑;13.0;738.0;Þว 4์/๑
2011.09.11;16.0;740;Þว 3์/๑;15.0;740.0;Þว 3์/๑
2011.09.12;14.0;740;Þ 1์/๑;12.0;739.0;Þ 1์/๑
2011.09.13;15.0;740;-;10.0;742.0;-
2011.09.14;17.0;746;ว 3์/๑;15.0;747.0;ว 3์/๑
2011.09.15;22.0;745;ัว 3์/๑;15.0;746.0;ัว 3์/๑
2011.09.16;15.0;746;Þย 1์/๑;16.0;745.0;Þย 1์/๑
2011.09.17;17.0;746;ั 1์/๑;9.0;746.0;ั 1์/๑
2011.09.18;15.0;747;ว 2์/๑;12.0;749.0;ว 2์/๑
2011.09.19;15.0;752;ัว 2์/๑;8.0;752.0;ัว 2์/๑
2011.09.20;14.0;752;ัว 3์/๑;7.0;752.0;ัว 3์/๑
2011.09.21;10.0;745;ว 2์/๑;11.0;744.0;ว 2์/๑
2011.09.22;10.0;749;ัว 2์/๑;7.0;749.0;ัว 2์/๑
2011.09.23;13.0;748;ว 2์/๑;13.0;749.0;ว 2์/๑
2011.09.24;20.0;747;Þว 3์/๑;14.0;746.0;Þว 3์/๑
2011.09.25;10.0;743;ย 1์/๑;11.0;741.0;ย 1์/๑
2011.09.26;11.0;744;ว 6์/๑;8.0;747.0;ว 6์/๑
2011.09.27;9.0;749;ัว 2์/๑;6.0;749.0;ัว 2์/๑
2011.09.28;9.0;749;Þว 2์/๑;9.0;745.0;Þว 2์/๑
2011.09.29;10.0;743;ว 4์/๑;9.0;746.0;ว 4์/๑
2011.09.30;13.0;749;Þ 1์/๑;5.0;748.0;Þ 1์/๑
2011.10.01;12.0;737;Þว 2์/๑;9.0;735.0;Þว 2์/๑
2011.10.02;7.0;731;ัย 3์/๑;7.0;732.0;ัย 3์/๑
2011.10.03;10.0;737;Þว 1์/๑;9.0;739.0;Þว 1์/๑
2011.10.04;9.0;741;ัว 2์/๑;8.0;743.0;ัว 2์/๑
2011.10.05;9.0;744;Þว 2์/๑;10.0;742.0;Þว 2์/๑
2011.10.06;12.0;742;ัว 2์/๑;7.0;745.0;ัว 2์/๑
2011.10.07;14.0;749;ว 2์/๑;11.0;750.0;ว 2์/๑
2011.10.08;16.0;751;Þว 3์/๑;13.0;753.0;Þว 3์/๑
2011.10.09;17.0;756;Þ 3์/๑;13.0;757.0;Þ 3์/๑
2011.10.10;17.0;755;Þย 2์/๑;14.0;753.0;Þย 2์/๑
2011.10.11;15.0;749;Þ 3์/๑;15.0;748.0;Þ 3์/๑
2011.10.12;17.0;746;Þว 3์/๑;16.0;745.0;Þว 3์/๑
2011.10.13;19.0;739;Þว 3์/๑;12.0;740.0;Þว 3์/๑
2011.10.14;11.0;749;ว 2์/๑;3.0;751.0;ว 2์/๑
2011.10.15;10.0;754;ัว 1์/๑;5.0;754.0;ัว 1์/๑
2011.10.16;6.0;756;ัว 2์/๑;3.0;758.0;ัว 2์/๑
2011.10.17;6.0;759;ว 2์/๑;3.0;760.0;ว 2์/๑
2011.10.18;7.0;759;Þย 1์/๑;3.0;759.0;Þย 1์/๑
2011.10.19;9.0;755;ย 2์/๑;6.0;755.0;ย 2์/๑
2011.10.20;12.0;756;Þย 1์/๑;9.0;757.0;Þย 1์/๑
2011.10.21;15.0;757;Þ 1์/๑;10.0;757.0;Þ 1์/๑
2011.10.22;8.0;755;ัว 2์/๑;7.0;755.0;ัว 2์/๑
2011.10.23;8.0;754;ว 2์/๑;4.0;753.0;ว 2์/๑
2011.10.24;4.0;752;ัย 2์/๑;3.0;753.0;ัย 2์/๑
2011.10.25;4.0;754;ัย 3์/๑;1.0;755.0;ัย 3์/๑
2011.10.26;3.0;757;ัย 2์/๑;0.0;757.0;ัย 2์/๑
2011.10.27;3.0;755;ั 3์/๑;3.0;755.0;ั 3์/๑
2011.10.28;1.0;758;ัว 2์/๑;0.0;761.0;ัว 2์/๑
2011.10.29;1.0;758;ว 3์/๑;1.0;755.0;ว 3์/๑
2011.10.30;3.0;748;ว 3์/๑;4.0;747.0;ว 3์/๑
2011.10.31;7.0;746;ว 2์/๑;5.0;746.0;ว 2์/๑
2011.11.01;7.0;744;Þว 2์/๑;5.0;744.0;Þว 2์/๑
2011.11.02;6.0;751;ั 1์/๑;6.0;752.0;ั 1์/๑
2011.11.03;5.0;748;Þว 5์/๑;4.0;746.0;Þว 5์/๑
2011.11.04;1.0;746;ั 2์/๑;-2.0;749.0;ั 2์/๑
2011.11.05;-7.0;755;ั 3์/๑;-9.0;757.0;ั 3์/๑
2011.11.06;-9.0;758;ัย 3์/๑;-11.0;759.0;ัย 3์/๑
2011.11.07;-5.0;758;ัว 3์/๑;-7.0;758.0;ัว 3์/๑
2011.11.08;-3.0;747;Þ 4์/๑;-4.0;741.0;Þ 4์/๑
2011.11.09;-4.0;738;ย 3์/๑;-3.0;740.0;ย 3์/๑
2011.11.10;0.0;750;Þย 2์/๑;0.0;753.0;Þย 2์/๑
2011.11.11;-1.0;755;ัย 2์/๑;-2.0;755.0;ัย 2์/๑
2011.11.12;-2.0;757;ั 1์/๑;-3.0;759.0;ั 1์/๑
2011.11.13;-3.0;760;ัว 2์/๑;-5.0;756.0;ัว 2์/๑
2011.11.14;-2.0;751;ว 2์/๑;-3.0;749.0;ว 2์/๑
2011.11.15;-2.0;740;ว 3์/๑;-3.0;740.0;ว 3์/๑
2011.11.16;-6.0;744;Þว 3์/๑;-5.0;744.0;Þว 3์/๑
2011.11.17;-6.0;745;Þว 3์/๑;-6.0;741.0;Þว 3์/๑
2011.11.18;-5.0;746;ั 4์/๑;-5.0;749.0;ั 4์/๑
2011.11.19;-5.0;751;Þว 2์/๑;-5.0;746.0;Þว 2์/๑
2011.11.20;0.0;737;ัว 3์/๑;-5.0;743.0;ัว 3์/๑
2011.11.21;-4.0;751;ัว 4์/๑;-7.0;752.0;ัว 4์/๑
2011.11.22;-7.0;748;ว 3์/๑;-8.0;749.0;ว 3์/๑
2011.11.23;-12.0;758;ัย 2์/๑;-14.0;761.0;ัย 2์/๑
2011.11.24;-13.0;762;ว 1์/๑;-13.0;761.0;ว 1์/๑
2011.11.25;-8.0;754;Þว 2์/๑;-7.0;752.0;Þว 2์/๑
2011.11.26;-5.0;755;Þว 2์/๑;-7.0;753.0;Þว 2์/๑
2011.11.27;-9.0;751;Þ 3์/๑;-8.0;752.0;Þ 3์/๑
2011.11.28;-5.0;748;Þ 5์/๑;-5.0;746.0;Þ 5์/๑
2011.11.29;-5.0;751;ย 2์/๑;-4.0;744.0;ย 2์/๑
2011.11.30;-1.0;746;ย 1์/๑;-1.0;746.0;ย 1์/๑
2011.12.01;-5.0;749;ย 1์/๑;-6.0;752.0;ย 1์/๑
2011.12.02;-6.0;754;ัย 2์/๑;-5.0;756.0;ัย 2์/๑
2011.12.03;-4.0;757;Þว 2์/๑;-8.0;756.0;Þว 2์/๑
2011.12.04;-6.0;754;Þว 3์/๑;-6.0;753.0;Þว 3์/๑
