ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2012.03.19;6.0;747;ัว 1์/๑;-1.0;749.0;ัว 1์/๑
2012.03.20;0.0;743;Þ 3์/๑;0.0;743.0;Þ 3์/๑
2012.03.21;1.0;737;Þว 5์/๑;0.0;739.0;Þว 5์/๑
2012.03.22;3.0;742;ัว 2์/๑;-1.0;737.0;ัว 2์/๑
2012.03.23;0.0;742;ว 3์/๑;-4.0;742.0;ว 3์/๑
2012.03.24;-2.0;740;ั 2์/๑;-4.0;743.0;ั 2์/๑
2012.03.25;-1.0;747;ัว 3์/๑;-4.0;749.0;ัว 3์/๑
2012.03.26;-3.0;747;Þย 3์/๑;-3.0;737.0;Þย 3์/๑
2012.03.27;0.0;732;Þว 3์/๑;-1.0;734.0;Þว 3์/๑
2012.03.28;-3.0;738;ว 3์/๑;-5.0;742.0;ว 3์/๑
2012.03.29;-2.0;746;Þว 3์/๑;-4.0;746.0;Þว 3์/๑
2012.03.30;2.0;741;Þว 5์/๑;3.0;742.0;Þว 5์/๑
2012.03.31;3.0;739;Þย 3์/๑;1.0;738.0;Þย 3์/๑
2012.04.01;3.0;736;Þ 2์/๑;3.0;734.0;Þ 2์/๑
2012.04.02;4.0;742;ว 3์/๑;1.0;744.0;ว 3์/๑
2012.04.03;2.0;745;Þว 3์/๑;1.0;748.0;Þว 3์/๑
2012.04.04;4.0;755;ว 3์/๑;0.0;756.0;ว 3์/๑
2012.04.05;8.0;751;Þ 3์/๑;7.0;749.0;Þ 3์/๑
2012.04.06;3.0;749;ั 1์/๑;1.0;749.0;ั 1์/๑
2012.04.07;9.0;748;Þย 2์/๑;7.0;746.0;Þย 2์/๑
2012.04.08;12.0;743;Þย 3์/๑;13.0;743.0;Þย 3์/๑
2012.04.09;19.0;743;Þย 2์/๑;15.0;742.0;Þย 2์/๑
2012.04.10;22.0;746;Þย 2์/๑;18.0;745.0;Þย 2์/๑
2012.04.11;12.0;746;ว 4์/๑;8.0;749.0;ว 4์/๑
2012.04.12;14.0;750;ัย 2์/๑;12.0;749.0;ัย 2์/๑
2012.04.13;21.0;740;Þ 4์/๑;14.0;743.0;Þ 4์/๑
2012.04.14;17.0;749;ว 3์/๑;14.0;750.0;ว 3์/๑
2012.04.15;20.0;752;ัย 1์/๑;17.0;751.0;ัย 1์/๑
2012.04.16;25.0;748;Þย 2์/๑;20.0;747.0;Þย 2์/๑
2012.04.17;29.0;746;Þย 3์/๑;23.0;745.0;Þย 3์/๑
2012.04.18;25.0;744;Þว 3์/๑;21.0;743.0;Þว 3์/๑
2012.04.19;24.0;745;ัย 2์/๑;19.0;746.0;ัย 2์/๑
2012.04.20;25.0;747;ย 3์/๑;21.0;747.0;ย 3์/๑
2012.04.21;28.0;747;Þย 3์/๑;22.0;747.0;Þย 3์/๑
2012.04.22;17.0;746;ย 1์/๑;16.0;746.0;ย 1์/๑
2012.04.23;25.0;747;Þย 1์/๑;21.0;746.0;Þย 1์/๑
2012.04.24;22.0;747;ว 3์/๑;16.0;749.0;ว 3์/๑
2012.04.25;23.0;752;ัว 1์/๑;15.0;752.0;ัว 1์/๑
2012.04.26;25.0;751;ั 2์/๑;19.0;752.0;ั 2์/๑
2012.04.27;25.0;749;ว 1์/๑;19.0;749.0;ว 1์/๑
2012.04.28;24.0;750;ัว 2์/๑;19.0;749.0;ัว 2์/๑
2012.04.29;22.0;748;ว 3์/๑;21.0;744.0;ว 3์/๑
2012.04.30;6.0;743;ั 2์/๑;7.0;745.0;ั 2์/๑
2012.05.01;11.0;745;ั 2์/๑;9.0;741.0;ั 2์/๑
2012.05.02;14.0;740;ั 3์/๑;8.0;744.0;ั 3์/๑
2012.05.03;13.0;740;ว 2์/๑;8.0;741.0;ว 2์/๑
2012.05.04;18.0;741;ว 3์/๑;10.0;746.0;ว 3์/๑
2012.05.05;16.0;751;ว 1์/๑;8.0;751.0;ว 1์/๑
2012.05.06;21.0;751;Þ 3์/๑;20.0;751.0;Þ 3์/๑
2012.05.07;27.0;752;ว 2์/๑;22.0;752.0;ว 2์/๑
2012.05.08;27.0;753;ว 2์/๑;18.0;754.0;ว 2์/๑
2012.05.09;29.0;757;ว 2์/๑;21.0;757.0;ว 2์/๑
2012.05.10;30.0;758;Þว 3์/๑;22.0;756.0;Þว 3์/๑
2012.05.11;26.0;755;ั 2์/๑;19.0;754.0;ั 2์/๑
2012.05.12;21.0;748;-;21.0;748.0;-
2012.05.13;29.0;746;ว 2์/๑;20.0;746.0;ว 2์/๑
2012.05.14;24.0;748;Þย 2์/๑;17.0;749.0;Þย 2์/๑
2012.05.15;21.0;752;ัย 3์/๑;16.0;754.0;ัย 3์/๑
2012.05.16;22.0;754;ย 2์/๑;17.0;754.0;ย 2์/๑
2012.05.17;21.0;753;ว 1์/๑;18.0;752.0;ว 1์/๑
2012.05.18;25.0;754;ย 2์/๑;16.0;755.0;ย 2์/๑
2012.05.19;27.0;758;ว 2์/๑;17.0;758.0;ว 2์/๑
2012.05.20;27.0;758;ว 1์/๑;19.0;757.0;ว 1์/๑
2012.05.21;27.0;755;ั 1์/๑;19.0;754.0;ั 1์/๑
2012.05.22;27.0;752;ว 1์/๑;23.0;749.0;ว 1์/๑
2012.05.23;26.0;746;Þ 1์/๑;22.0;745.0;Þ 1์/๑
2012.05.24;12.0;749;ั 4์/๑;12.0;750.0;ั 4์/๑
2012.05.25;15.0;749;ย 3์/๑;15.0;749.0;ย 3์/๑
2012.05.26;21.0;743;ย 2์/๑;20.0;742.0;ย 2์/๑
2012.05.27;25.0;741;ว 2์/๑;20.0;741.0;ว 2์/๑
2012.05.28;18.0;743;ว 3์/๑;12.0;745.0;ว 3์/๑
2012.05.29;25.0;746;ว 2์/๑;16.0;747.0;ว 2์/๑
2012.05.30;27.0;749;Þว 2์/๑;22.0;748.0;Þว 2์/๑
2012.05.31;23.0;746;Þย 1์/๑;22.0;746.0;Þย 1์/๑
2012.06.01;26.0;746;ว 2์/๑;22.0;746.0;ว 2์/๑
2012.06.02;25.0;746;ว 2์/๑;19.0;746.0;ว 2์/๑
2012.06.03;20.0;743;ว 5์/๑;14.0;746.0;ว 5์/๑
2012.06.04;12.0;746;ว 2์/๑;11.0;748.0;ว 2์/๑
2012.06.05;21.0;749;Þว 2์/๑;19.0;749.0;Þว 2์/๑
2012.06.06;22.0;747;-;21.0;746.0;-
2012.06.07;29.0;743;ย 2์/๑;26.0;741.0;ย 2์/๑
2012.06.08;33.0;741;Þว 3์/๑;21.0;742.0;Þว 3์/๑
2012.06.09;25.0;746;ว 3์/๑;18.0;746.0;ว 3์/๑
2012.06.10;24.0;749;ัว 3์/๑;20.0;747.0;ัว 3์/๑
2012.06.11;20.0;746;ว 1์/๑;17.0;746.0;ว 1์/๑
2012.06.12;27.0;748;ว 2์/๑;21.0;746.0;ว 2์/๑
2012.06.13;34.0;743;Þว 3์/๑;24.0;744.0;Þว 3์/๑
2012.06.14;33.0;746;Þว 3์/๑;28.0;746.0;Þว 3์/๑
2012.06.15;31.0;749;ัย 2์/๑;20.0;747.0;ัย 2์/๑
2012.06.16;31.0;743;ย 3์/๑;27.0;740.0;ย 3์/๑
2012.06.17;26.0;740;ั 3์/๑;21.0;742.0;ั 3์/๑
2012.06.18;23.0;744;ัว 3์/๑;20.0;744.0;ัว 3์/๑
2012.06.19;23.0;743;ั 3์/๑;19.0;743.0;ั 3์/๑
2012.06.20;21.0;743;ัย 2์/๑;19.0;743.0;ัย 2์/๑
2012.06.21;26.0;743;ัย 2์/๑;21.0;743.0;ัย 2์/๑
2012.06.22;19.0;742;-;18.0;743.0;-
2012.06.23;24.0;745;ั 3์/๑;19.0;747.0;ั 3์/๑
2012.06.24;24.0;747;ั 2์/๑;18.0;748.0;ั 2์/๑
2012.06.25;26.0;748;ั 2์/๑;22.0;748.0;ั 2์/๑
2012.06.26;29.0;749;Þ 3์/๑;25.0;747.0;Þ 3์/๑
2012.06.27;30.0;746;Þย 1์/๑;25.0;746.0;Þย 1์/๑
2012.06.28;29.0;743;ย 2์/๑;25.0;741.0;ย 2์/๑
2012.06.29;25.0;740;ัว 2์/๑;19.0;742.0;ัว 2์/๑
2012.06.30;26.0;746;ว 2์/๑;22.0;746.0;ว 2์/๑
2012.07.01;24.0;749;ั 3์/๑;19.0;751.0;ั 3์/๑
2012.07.02;19.0;749;ัย 2์/๑;19.0;746.0;ัย 2์/๑
2012.07.03;25.0;747;Þย 2์/๑;22.0;747.0;Þย 2์/๑
2012.07.04;28.0;749;Þว 1์/๑;21.0;749.0;Þว 1์/๑
2012.07.05;29.0;750;ัว 2์/๑;22.0;749.0;ัว 2์/๑
2012.07.06;27.0;749;ัย 2์/๑;24.0;748.0;ัย 2์/๑
2012.07.07;25.0;747;ย 2์/๑;20.0;746.0;ย 2์/๑
2012.07.08;25.0;748;ัย 2์/๑;21.0;748.0;ัย 2์/๑
2012.07.09;27.0;749;ั 2์/๑;17.0;749.0;ั 2์/๑
2012.07.10;30.0;750;ว 2์/๑;21.0;749.0;ว 2์/๑
2012.07.11;32.0;750;ย 1์/๑;28.0;749.0;ย 1์/๑
2012.07.12;34.0;748;ัว 2์/๑;29.0;746.0;ัว 2์/๑
2012.07.13;31.0;746;Þย 2์/๑;27.0;745.0;Þย 2์/๑
2012.07.14;29.0;743;ย 2์/๑;25.0;743.0;ย 2์/๑
2012.07.15;32.0;744;ว 2์/๑;24.0;745.0;ว 2์/๑
2012.07.16;32.0;745;Þว 2์/๑;23.0;744.0;Þว 2์/๑
2012.07.17;27.0;742;Þ 3์/๑;25.0;739.0;Þ 3์/๑
2012.07.18;19.0;742;ว 6์/๑;16.0;745.0;ว 6์/๑
2012.07.19;22.0;746;Þว 3์/๑;21.0;745.0;Þว 3์/๑
2012.07.20;23.0;746;Þว 3์/๑;22.0;746.0;Þว 3์/๑
2012.07.21;27.0;746;Þว 3์/๑;19.0;748.0;Þว 3์/๑
2012.07.22;26.0;752;ว 3์/๑;18.0;754.0;ว 3์/๑
2012.07.23;29.0;753;Þว 3์/๑;22.0;752.0;Þว 3์/๑
2012.07.24;23.0;750;ว 2์/๑;19.0;750.0;ว 2์/๑
2012.07.25;24.0;750;ว 2์/๑;20.0;751.0;ว 2์/๑
2012.07.26;24.0;749;ัว 1์/๑;21.0;749.0;ัว 1์/๑
2012.07.27;28.0;748;Þว 2์/๑;23.0;746.0;Þว 2์/๑
2012.07.28;25.0;748;ัว 3์/๑;21.0;749.0;ัว 3์/๑
2012.07.29;23.0;751;ั 3์/๑;18.0;752.0;ั 3์/๑
2012.07.30;25.0;750;ัย 3์/๑;17.0;750.0;ัย 3์/๑
2012.07.31;26.0;749;ัว 2์/๑;19.0;747.0;ัว 2์/๑
2012.08.01;30.0;749;ัว 1์/๑;22.0;749.0;ัว 1์/๑
2012.08.02;32.0;750;ว 3์/๑;25.0;751.0;ว 3์/๑
2012.08.03;31.0;750;ั 2์/๑;26.0;750.0;ั 2์/๑
2012.08.04;32.0;749;ัว 2์/๑;26.0;749.0;ัว 2์/๑
2012.08.05;33.0;748;ัว 2์/๑;22.0;748.0;ัว 2์/๑
2012.08.06;32.0;748;ั 1์/๑;28.0;749.0;ั 1์/๑
2012.08.07;31.0;750;ัว 2์/๑;26.0;750.0;ัว 2์/๑
2012.08.08;33.0;749;ั 1์/๑;23.0;748.0;ั 1์/๑
2012.08.09;37.0;745;ว 1์/๑;23.0;748.0;ว 1์/๑
2012.08.10;29.0;745;ั 2์/๑;20.0;745.0;ั 2์/๑
2012.08.11;22.0;747;ัว 2์/๑;21.0;748.0;ัว 2์/๑
2012.08.12;27.0;750;ัย 2์/๑;24.0;750.0;ัย 2์/๑
2012.08.13;30.0;749;ัย 2์/๑;25.0;749.0;ัย 2์/๑
2012.08.14;28.0;750;ย 2์/๑;25.0;751.0;ย 2์/๑
2012.08.15;28.0;748;ย 3์/๑;21.0;746.0;ย 3์/๑
2012.08.16;26.0;744;ว 2์/๑;19.0;745.0;ว 2์/๑
2012.08.17;21.0;746;ย 1์/๑;19.0;745.0;ย 1์/๑
2012.08.18;26.0;740;Þว 3์/๑;19.0;740.0;Þว 3์/๑
2012.08.19;23.0;745;ัว 2์/๑;15.0;746.0;ัว 2์/๑
2012.08.20;25.0;744;ว 2์/๑;20.0;742.0;ว 2์/๑
2012.08.21;24.0;739;ว 2์/๑;19.0;739.0;ว 2์/๑
2012.08.22;19.0;738;ว 1์/๑;15.0;739.0;ว 1์/๑
2012.08.23;22.0;741;ั 2์/๑;17.0;742.0;ั 2์/๑
2012.08.24;23.0;740;ว 3์/๑;17.0;742.0;ว 3์/๑
2012.08.25;21.0;744;ัว 3์/๑;15.0;745.0;ัว 3์/๑
2012.08.26;20.0;744;ว 1์/๑;15.0;745.0;ว 1์/๑
2012.08.27;22.0;748;ัย 2์/๑;18.0;748.0;ัย 2์/๑
2012.08.28;25.0;748;Þย 1์/๑;20.0;749.0;Þย 1์/๑
2012.08.29;28.0;747;Þย 2์/๑;23.0;745.0;Þย 2์/๑
2012.08.30;24.0;741;Þว 3์/๑;17.0;740.0;Þว 3์/๑
2012.08.31;13.0;745;ั 3์/๑;12.0;747.0;ั 3์/๑
2012.09.01;12.0;747;ัว 2์/๑;10.0;748.0;ัว 2์/๑
2012.09.02;12.0;753;ั 2์/๑;7.0;754.0;ั 2์/๑
2012.09.03;16.0;751;ว 2์/๑;13.0;751.0;ว 2์/๑
2012.09.04;18.0;749;ัว 1์/๑;15.0;748.0;ัว 1์/๑
2012.09.05;21.0;746;Þย 1์/๑;16.0;747.0;Þย 1์/๑
2012.09.06;23.0;748;ว 2์/๑;15.0;748.0;ว 2์/๑
2012.09.07;24.0;743;Þว 2์/๑;20.0;742.0;Þว 2์/๑
2012.09.08;15.0;742;ัว 2์/๑;9.0;744.0;ัว 2์/๑
2012.09.09;18.0;743;Þว 3์/๑;16.0;741.0;Þว 3์/๑
2012.09.10;11.0;743;ว 4์/๑;10.0;745.0;ว 4์/๑
2012.09.11;12.0;747;ว 3์/๑;11.0;748.0;ว 3์/๑
2012.09.12;14.0;747;ว 2์/๑;11.0;745.0;ว 2์/๑
2012.09.13;20.0;747;ัว 2์/๑;15.0;747.0;ัว 2์/๑
2012.09.14;24.0;749;ัว 2์/๑;13.0;749.0;ัว 2์/๑
2012.09.15;26.0;748;ว 3์/๑;20.0;747.0;ว 3์/๑
2012.09.16;27.0;743;ว 3์/๑;17.0;742.0;ว 3์/๑
2012.09.17;17.0;749;ั 3์/๑;11.0;750.0;ั 3์/๑
2012.09.18;18.0;752;ัว 3์/๑;12.0;753.0;ัว 3์/๑
2012.09.19;18.0;755;ัย 1์/๑;15.0;756.0;ัย 1์/๑
2012.09.20;19.0;756;ย 2์/๑;11.0;756.0;ย 2์/๑
2012.09.21;22.0;756;ย 1์/๑;15.0;756.0;ย 1์/๑
2012.09.22;22.0;755;Þ 2์/๑;13.0;755.0;Þ 2์/๑
2012.09.23;23.0;751;Þย 2์/๑;18.0;750.0;Þย 2์/๑
2012.09.24;12.0;743;Þว 2์/๑;11.0;744.0;Þว 2์/๑
2012.09.25;14.0;741;Þว 5์/๑;11.0;743.0;Þว 5์/๑
2012.09.26;13.0;748;Þว 2์/๑;13.0;750.0;Þว 2์/๑
2012.09.27;15.0;753;ั 3์/๑;8.0;755.0;ั 3์/๑
2012.09.28;14.0;757;ว 2์/๑;10.0;756.0;ว 2์/๑
2012.09.29;14.0;751;Þ 2์/๑;14.0;751.0;Þ 2์/๑
2012.09.30;18.0;752;-;12.0;751.0;-
2012.10.01;13.0;743;ว 6์/๑;10.0;745.0;ว 6์/๑
2012.10.02;10.0;754;ัว 4์/๑;8.0;755.0;ัว 4์/๑
2012.10.03;12.0;755;ั 2์/๑;6.0;756.0;ั 2์/๑
2012.10.04;9.0;756;Þ 1์/๑;8.0;755.0;Þ 1์/๑
2012.10.05;13.0;754;Þ 1์/๑;13.0;753.0;Þ 1์/๑
2012.10.06;9.0;749;Þ 3์/๑;11.0;748.0;Þ 3์/๑
2012.10.07;17.0;749;ว 2์/๑;15.0;748.0;ว 2์/๑
2012.10.08;21.0;748;Þ 3์/๑;15.0;747.0;Þ 3์/๑
2012.10.09;23.0;744;Þย 2์/๑;18.0;742.0;Þย 2์/๑
2012.10.10;12.0;746;Þว 3์/๑;10.0;750.0;Þว 3์/๑
2012.10.11;15.0;754;ว 1์/๑;10.0;754.0;ว 1์/๑
2012.10.12;13.0;750;ย 2์/๑;12.0;747.0;ย 2์/๑
2012.10.13;10.0;742;ว 2์/๑;8.0;743.0;ว 2์/๑
2012.10.14;7.0;750;ัว 3์/๑;6.0;753.0;ัว 3์/๑
2012.10.15;10.0;758;ว 3์/๑;4.0;759.0;ว 3์/๑
2012.10.16;13.0;760;-;10.0;760.0;-
2012.10.17;10.0;758;ย 2์/๑;9.0;758.0;ย 2์/๑
2012.10.18;15.0;759;Þว 2์/๑;14.0;760.0;Þว 2์/๑
2012.10.19;17.0;761;Þว 3์/๑;12.0;761.0;Þว 3์/๑
2012.10.20;17.0;756;Þว 4์/๑;13.0;755.0;Þว 4์/๑
2012.10.21;13.0;754;ว 2์/๑;12.0;750.0;ว 2์/๑
2012.10.22;11.0;747;ว 2์/๑;4.0;750.0;ว 2์/๑
2012.10.23;1.0;756;ั 2์/๑;1.0;757.0;ั 2์/๑
2012.10.24;3.0;752;ย 1์/๑;3.0;751.0;ย 1์/๑
2012.10.25;3.0;748;ว 2์/๑;3.0;747.0;ว 2์/๑
2012.10.26;4.0;739;Þ 2์/๑;5.0;738.0;Þ 2์/๑
2012.10.28;6.0;753;Þย 2์/๑;6.0;753.0;Þย 2์/๑
2012.10.29;14.0;747;Þ 4์/๑;10.0;747.0;Þ 4์/๑
2012.10.30;2.0;753;ย 2์/๑;2.0;752.0;ย 2์/๑
2012.10.31;14.0;750;Þย 3์/๑;13.0;751.0;Þย 3์/๑
2012.11.01;6.0;756;ว 1์/๑;3.0;757.0;ว 1์/๑
2012.11.02;1.0;758;ั 1์/๑;1.0;759.0;ั 1์/๑
2012.11.03;4.0;757;ว 2์/๑;0.0;756.0;ว 2์/๑
2012.11.04;2.0;754;Þว 3์/๑;3.0;754.0;Þว 3์/๑
2012.11.05;7.0;752;Þว 2์/๑;5.0;752.0;Þว 2์/๑
2012.11.06;11.0;748;Þย 1์/๑;10.0;746.0;Þย 1์/๑
2012.11.07;8.0;744;-;5.0;745.0;-
2012.11.08;6.0;743;Þว 3์/๑;4.0;743.0;Þว 3์/๑
2012.11.09;3.0;748;Þว 2์/๑;5.0;748.0;Þว 2์/๑
2012.11.10;2.0;749;ัว 3์/๑;-1.0;752.0;ัว 3์/๑
2012.11.11;0.0;760;ั 3์/๑;-1.0;760.0;ั 3์/๑
2012.11.12;-1.0;761;Þว 2์/๑;-1.0;759.0;Þว 2์/๑
2012.11.13;0.0;753;Þว 4์/๑;1.0;752.0;Þว 4์/๑
2012.11.14;1.0;748;ัว 3์/๑;0.0;748.0;ัว 3์/๑
2012.11.15;0.0;748;ว 1์/๑;-1.0;746.0;ว 1์/๑
2012.11.16;4.0;737;Þว 5์/๑;1.0;740.0;Þว 5์/๑
2012.11.17;1.0;750;ั 2์/๑;0.0;754.0;ั 2์/๑
2012.11.18;0.0;758;ว 2์/๑;0.0;759.0;ว 2์/๑
2012.11.19;1.0;760;Þว 2์/๑;1.0;761.0;Þว 2์/๑
2012.11.20;2.0;762;ว 2์/๑;2.0;762.0;ว 2์/๑
2012.11.21;2.0;762;ว 2์/๑;2.0;763.0;ว 2์/๑
2012.11.22;1.0;765;ว 1์/๑;0.0;765.0;ว 1์/๑
2012.11.23;1.0;764;Þว 3์/๑;0.0;763.0;Þว 3์/๑
2012.11.24;-1.0;759;ว 2์/๑;-1.0;759.0;ว 2์/๑
2012.11.25;-2.0;760;Þย 1์/๑;-3.0;759.0;Þย 1์/๑
2012.11.26;-3.0;754;Þ 2์/๑;-3.0;752.0;Þ 2์/๑
2012.11.27;-1.0;747;Þว 2์/๑;-1.0;746.0;Þว 2์/๑
2012.11.28;-3.0;749;ัว 1์/๑;-3.0;750.0;ัว 1์/๑
2012.11.29;-4.0;752;-;-5.0;751.0;-
2012.11.30;-3.0;752;ย 4์/๑;-2.0;750.0;ย 4์/๑
2012.12.01;4.0;749;Þว 1์/๑;5.0;750.0;Þว 1์/๑
2012.12.02;4.0;749;ย 2์/๑;6.0;745.0;ย 2์/๑
2012.12.03;2.0;749;ัว 2์/๑;0.0;750.0;ัว 2์/๑
2012.12.04;2.0;742;ย 4์/๑;5.0;739.0;ย 4์/๑
2012.12.05;3.0;744;ั 1์/๑;1.0;747.0;ั 1์/๑
