ฤเ๒เ;ฤๅํü_๒ๅ์๏ๅ๐เ๒๓๐เ;ฤๅํü_ไเโ๋ๅํ่ๅ;ฤๅํü_โๅ๒ๅ๐;ยๅ๗ๅ๐_๒ๅ์๏ๅ๐เ๒๓๐เ;ยๅ๗ๅ๐_ไเโ๋ๅํ่ๅ;ยๅ๗ๅ๐_โๅ๒ๅ๐
2014-01-28;-22.0;759;ั 2์/๑;-26.0;760.0;ั 2์/๑
2014-01-29;-27.0;766;ั 2์/๑;-29.0;768.0;ั 2์/๑
2014-01-30;-23.0;773;ัว 2์/๑;-25.0;773.0;ัว 2์/๑
2014-01-31;-17.0;774;ว 1์/๑;-23.0;774.0;ว 1์/๑
2014-02-01;-20.0;775;ย 2์/๑;-26.0;776.0;ย 2์/๑
2014-02-02;-19.0;775;Þว 1์/๑;-22.0;773.0;Þว 1์/๑
2014-02-03;-16.0;761;ว 3์/๑;-15.0;758.0;ว 3์/๑
2014-02-04;-12.0;747;Þ 1์/๑;-12.0;745.0;Þ 1์/๑
2014-02-05;-16.0;750;ั 2์/๑;-19.0;752.0;ั 2์/๑
2014-02-06;-15.0;754;ั 1์/๑;-21.0;755.0;ั 1์/๑
2014-02-07;-19.0;758;Þย 2์/๑;-24.0;759.0;Þย 2์/๑
2014-02-08;-15.0;759;Þย 2์/๑;-16.0;759.0;Þย 2์/๑
2014-02-09;-13.0;761;ย 2์/๑;-14.0;761.0;ย 2์/๑
2014-02-10;-15.0;761;ย 2์/๑;-18.0;760.0;ย 2์/๑
2014-02-11;-13.0;760;Þย 2์/๑;-13.0;759.0;Þย 2์/๑
2014-02-12;-9.0;754;Þ 2์/๑;-8.0;753.0;Þ 2์/๑
2014-02-13;-1.0;753;Þ 1์/๑;-1.0;753.0;Þ 1์/๑
2014-02-14;1.0;754;Þ 2์/๑;-1.0;755.0;Þ 2์/๑
2014-02-15;-3.0;754;Þย 2์/๑;-6.0;754.0;Þย 2์/๑
2014-02-16;-4.0;753;Þย 1์/๑;-5.0;752.0;Þย 1์/๑
2014-02-17;-5.0;748;Þ 2์/๑;-7.0;747.0;Þ 2์/๑
2014-02-18;-3.0;739;Þ 1์/๑;-2.0;738.0;Þ 1์/๑
2014-02-19;1.0;737;ว 3์/๑;0.0;739.0;ว 3์/๑
2014-02-20;0.0;741;ว 1์/๑;-2.0;741.0;ว 1์/๑
2014-02-21;-3.0;746;ั 2์/๑;-13.0;751.0;ั 2์/๑
2014-02-22;-16.0;762;ัย 2์/๑;-19.0;765.0;ัย 2์/๑
2014-02-23;-17.0;769;Þ 2์/๑;-20.0;769.0;Þ 2์/๑
2014-02-24;-15.0;769;Þว 2์/๑;-18.0;769.0;Þว 2์/๑
2014-02-25;-9.0;769;ว 2์/๑;-13.0;769.0;ว 2์/๑
2014-02-26;-4.0;766;Þว 2์/๑;-9.0;765.0;Þว 2์/๑
2014-02-27;1.0;762;ว 1์/๑;-11.0;761.0;ว 1์/๑
2014-02-28;-7.0;759;ย 2์/๑;-7.0;759.0;ย 2์/๑
2014-03-01;-3.0;759;ย 2์/๑;-6.0;759.0;ย 2์/๑
2014-03-02;-4.0;759;ย 2์/๑;-8.0;758.0;ย 2์/๑
2014-03-03;-6.0;757;ย 2์/๑;-8.0;757.0;ย 2์/๑
2014-03-04;-5.0;756;Þย 2์/๑;-8.0;755.0;Þย 2์/๑
2014-03-05;-4.0;755;ว 1์/๑;-8.0;755.0;ว 1์/๑
2014-03-06;1.0;757;ัว 2์/๑;-4.0;758.0;ัว 2์/๑
2014-03-07;1.0;764;ัว 3์/๑;-6.0;764.0;ัว 3์/๑
2014-03-08;-1.0;762;ว 3์/๑;-4.0;761.0;ว 3์/๑
2014-03-09;-2.0;760;ว 2์/๑;-4.0;760.0;ว 2์/๑
2014-03-10;1.0;758;ว 3์/๑;-3.0;756.0;ว 3์/๑
2014-03-11;4.0;749;Þว 3์/๑;-2.0;747.0;Þว 3์/๑
2014-03-12;2.0;745;ัย 2์/๑;1.0;743.0;ัย 2์/๑
2014-03-13;3.0;737;ัว 3์/๑;2.0;738.0;ัว 3์/๑
2014-03-14;4.0;741;ว 2์/๑;2.0;738.0;ว 2์/๑
2014-03-15;5.0;741;Þว 3์/๑;2.0;741.0;Þว 3์/๑
2014-03-16;5.0;735;Þ 4์/๑;5.0;733.0;Þ 4์/๑
2014-03-17;2.0;734;Þย 1์/๑;0.0;733.0;Þย 1์/๑
2014-03-18;0.0;725;ว 3์/๑;-1.0;726.0;ว 3์/๑
2014-03-19;2.0;737;ว 5์/๑;-3.0;740.0;ว 5์/๑
2014-03-20;1.0;740;ั 1์/๑;-2.0;743.0;ั 1์/๑
2014-03-21;1.0;753;ั 2์/๑;-6.0;754.0;ั 2์/๑
2014-03-22;5.0;748;Þว 4์/๑;4.0;747.0;Þว 4์/๑
2014-03-23;9.0;751;ว 2์/๑;4.0;753.0;ว 2์/๑
2014-03-24;11.0;755;Þว 2์/๑;5.0;756.0;Þว 2์/๑
2014-03-25;9.0;755;Þ 3์/๑;7.0;755.0;Þ 3์/๑
2014-03-26;13.0;752;Þว 2์/๑;3.0;754.0;Þว 2์/๑
2014-03-27;4.0;756;ัย 2์/๑;1.0;753.0;ัย 2์/๑
2014-03-28;7.0;740;ว 3์/๑;-1.0;739.0;ว 3์/๑
2014-03-29;2.0;740;ัย 3์/๑;-1.0;741.0;ัย 3์/๑
2014-03-30;3.0;738;ัย 4์/๑;0.0;735.0;ัย 4์/๑
2014-03-31;2.0;734;ว 3์/๑;-3.0;738.0;ว 3์/๑
2014-04-01;0.0;737;ย 3์/๑;1.0;736.0;ย 3์/๑
2014-04-02;-1.0;738;ว 3์/๑;-4.0;741.0;ว 3์/๑
2014-04-03;2.0;747;Þว 2์/๑;-2.0;748.0;Þว 2์/๑
2014-04-04;4.0;746;Þว 4์/๑;2.0;746.0;Þว 4์/๑
2014-04-05;1.0;740;ย 2์/๑;0.0;740.0;ย 2์/๑
2014-04-06;5.0;745;ว 4์/๑;2.0;745.0;ว 4์/๑
2014-04-07;11.0;742;ว 4์/๑;4.0;744.0;ว 4์/๑
2014-04-08;4.0;742;ัว 1์/๑;4.0;742.0;ัว 1์/๑
2014-04-09;3.0;744;ั 2์/๑;0.0;746.0;ั 2์/๑
2014-04-10;1.0;753;ั 2์/๑;-1.0;756.0;ั 2์/๑
2014-04-11;3.0;762;ั 2์/๑;-1.0;763.0;ั 2์/๑
2014-04-12;7.0;763;ว 3์/๑;3.0;762.0;ว 3์/๑
2014-04-13;10.0;760;Þ 3์/๑;7.0;758.0;Þ 3์/๑
2014-04-14;11.0;757;Þ 2์/๑;8.0;756.0;Þ 2์/๑
2014-04-15;9.0;756;Þว 2์/๑;8.0;756.0;Þว 2์/๑
2014-04-16;16.0;756;Þว 2์/๑;11.0;756.0;Þว 2์/๑
2014-04-17;15.0;753;Þว 2์/๑;11.0;753.0;Þว 2์/๑
2014-04-18;12.0;756;ั 1์/๑;8.0;756.0;ั 1์/๑
2014-04-19;15.0;757;ัว 2์/๑;11.0;757.0;ัว 2์/๑
2014-04-20;18.0;755;ว 1์/๑;11.0;754.0;ว 1์/๑
2014-04-21;19.0;755;ั 2์/๑;11.0;758.0;ั 2์/๑
2014-04-22;15.0;759;Þ 2์/๑;11.0;758.0;Þ 2์/๑
2014-04-23;20.0;748;ว 3์/๑;16.0;744.0;ว 3์/๑
2014-04-24;5.0;744;ัว 3์/๑;1.0;746.0;ัว 3์/๑
2014-04-25;6.0;743;ว 4์/๑;3.0;743.0;ว 4์/๑
2014-04-26;6.0;748;ัว 3์/๑;2.0;751.0;ัว 3์/๑
2014-04-27;12.0;753;ว 3์/๑;10.0;753.0;ว 3์/๑
2014-04-28;18.0;753;ว 3์/๑;13.0;753.0;ว 3์/๑
2014-04-29;19.0;749;Þ 2์/๑;14.0;749.0;Þ 2์/๑
2014-04-30;20.0;742;Þย 2์/๑;13.0;740.0;Þย 2์/๑
2014-05-01;12.0;743;ว 2์/๑;11.0;744.0;ว 2์/๑
2014-05-02;18.0;746;Þว 2์/๑;13.0;744.0;Þว 2์/๑
2014-05-03;15.0;742;ว 2์/๑;12.0;744.0;ว 2์/๑
2014-05-04;13.0;753;ั 1์/๑;10.0;754.0;ั 1์/๑
2014-05-05;20.0;748;Þย 2์/๑;18.0;746.0;Þย 2์/๑
2014-05-06;17.0;745;Þว 2์/๑;12.0;746.0;Þว 2์/๑
2014-05-07;13.0;753;ว 3์/๑;8.0;756.0;ว 3์/๑
2014-05-08;15.0;761;ว 1์/๑;9.0;761.0;ว 1์/๑
2014-05-09;20.0;759;Þย 1์/๑;17.0;757.0;Þย 1์/๑
2014-05-10;22.0;754;ย 2์/๑;18.0;753.0;ย 2์/๑
2014-05-11;28.0;750;Þ 3์/๑;24.0;750.0;Þ 3์/๑
2014-05-12;28.0;752;ัว 1์/๑;24.0;752.0;ัว 1์/๑
2014-05-13;29.0;751;Þ 2์/๑;23.0;751.0;Þ 2์/๑
2014-05-14;30.0;751;Þว 3์/๑;24.0;751.0;Þว 3์/๑
2014-05-15;32.0;751;ว 2์/๑;24.0;752.0;ว 2์/๑
2014-05-16;32.0;753;ัว 2์/๑;23.0;754.0;ัว 2์/๑
2014-05-17;23.0;754;ย 2์/๑;21.0;754.0;ย 2์/๑
2014-05-18;24.0;756;ัย 2์/๑;18.0;756.0;ัย 2์/๑
2014-05-19;23.0;757;ว 2์/๑;14.0;757.0;ว 2์/๑
2014-05-20;27.0;756;ัย 2์/๑;21.0;757.0;ัย 2์/๑
2014-05-21;26.0;758;ว 2์/๑;17.0;757.0;ว 2์/๑
2014-05-22;29.0;756;ว 2์/๑;18.0;755.0;ว 2์/๑
2014-05-23;30.0;752;Þว 2์/๑;19.0;752.0;Þว 2์/๑
2014-05-24;28.0;754;ัย 2์/๑;20.0;753.0;ัย 2์/๑
2014-05-25;30.0;751;ว 2์/๑;19.0;750.0;ว 2์/๑
2014-05-26;30.0;746;ว 2์/๑;19.0;745.0;ว 2์/๑
2014-05-27;29.0;742;ัย 2์/๑;19.0;742.0;ัย 2์/๑
2014-05-28;20.0;744;ัย 3์/๑;15.0;746.0;ัย 3์/๑
2014-05-29;21.0;751;ัย 2์/๑;17.0;753.0;ัย 2์/๑
2014-05-30;22.0;755;Þย 1์/๑;14.0;756.0;Þย 1์/๑
2014-05-31;24.0;756;ว 2์/๑;15.0;756.0;ว 2์/๑
2014-06-01;26.0;757;ย 1์/๑;21.0;756.0;ย 1์/๑
2014-06-02;29.0;758;ัว 3์/๑;19.0;758.0;ัว 3์/๑
2014-06-03;30.0;758;ัว 2์/๑;19.0;757.0;ัว 2์/๑
2014-06-04;31.0;757;ัว 2์/๑;22.0;756.0;ัว 2์/๑
2014-06-05;31.0;754;ัว 1์/๑;21.0;752.0;ัว 1์/๑
2014-06-06;30.0;749;ัว 2์/๑;23.0;749.0;ัว 2์/๑
2014-06-07;26.0;750;ัย 2์/๑;21.0;751.0;ัย 2์/๑
2014-06-08;26.0;751;ว 2์/๑;21.0;750.0;ว 2์/๑
2014-06-09;30.0;746;ว 3์/๑;23.0;744.0;ว 3์/๑
2014-06-10;23.0;740;Þว 3์/๑;16.0;740.0;Þว 3์/๑
2014-06-11;20.0;739;Þย 1์/๑;18.0;738.0;Þย 1์/๑
2014-06-12;21.0;737;ว 1์/๑;16.0;737.0;ว 1์/๑
2014-06-13;22.0;735;ั 1์/๑;16.0;734.0;ั 1์/๑
2014-06-14;17.0;735;ว 4์/๑;13.0;737.0;ว 4์/๑
2014-06-15;14.0;736;ว 2์/๑;15.0;737.0;ว 2์/๑
2014-06-16;19.0;743;Þว 2์/๑;14.0;745.0;Þว 2์/๑
2014-06-17;20.0;748;Þว 3์/๑;18.0;747.0;Þว 3์/๑
2014-06-18;19.0;745;ว 2์/๑;15.0;743.0;ว 2์/๑
2014-06-19;16.0;743;ว 3์/๑;10.0;745.0;ว 3์/๑
2014-06-20;22.0;749;ว 2์/๑;17.0;749.0;ว 2์/๑
2014-06-21;25.0;747;Þย 2์/๑;21.0;744.0;Þย 2์/๑
2014-06-22;25.0;741;Þว 4์/๑;21.0;744.0;Þว 4์/๑
2014-06-23;23.0;748;ว 2์/๑;17.0;747.0;ว 2์/๑
2014-06-24;24.0;746;ว 3์/๑;19.0;746.0;ว 3์/๑
2014-06-25;23.0;746;Þว 3์/๑;19.0;746.0;Þว 3์/๑
2014-06-26;22.0;746;ว 3์/๑;19.0;747.0;ว 3์/๑
2014-06-27;23.0;745;ย 3์/๑;19.0;743.0;ย 3์/๑
2014-06-28;16.0;743;ว 4์/๑;14.0;745.0;ว 4์/๑
2014-06-29;12.0;747;ว 4์/๑;11.0;749.0;ว 4์/๑
2014-06-30;20.0;753;ัว 3์/๑;15.0;753.0;ัว 3์/๑
2014-07-01;25.0;753;ว 3์/๑;17.0;753.0;ว 3์/๑
2014-07-02;29.0;752;ว 2์/๑;19.0;752.0;ว 2์/๑
2014-07-03;31.0;750;ัว 1์/๑;21.0;749.0;ัว 1์/๑
2014-07-04;31.0;745;Þว 2์/๑;23.0;746.0;Þว 2์/๑
2014-07-05;23.0;748;ว 2์/๑;20.0;749.0;ว 2์/๑
2014-07-06;28.0;750;ว 3์/๑;23.0;751.0;ว 3์/๑
2014-07-07;22.0;751;Þย 1์/๑;17.0;750.0;Þย 1์/๑
2014-07-08;26.0;747;ัย 3์/๑;21.0;747.0;ัย 3์/๑
2014-07-09;25.0;744;ั 2์/๑;21.0;744.0;ั 2์/๑
2014-07-10;26.0;743;ัย 2์/๑;18.0;744.0;ัย 2์/๑
2014-07-11;24.0;748;ัว 2์/๑;17.0;750.0;ัว 2์/๑
2014-07-12;19.0;752;ัย 3์/๑;15.0;753.0;ัย 3์/๑
2014-07-13;26.0;749;ว 4์/๑;21.0;748.0;ว 4์/๑
2014-07-14;27.0;750;ัย 2์/๑;20.0;750.0;ัย 2์/๑
2014-07-15;30.0;752;ว 2์/๑;22.0;751.0;ว 2์/๑
2014-07-16;32.0;750;ว 2์/๑;22.0;750.0;ว 2์/๑
2014-07-17;31.0;748;ัว 2์/๑;24.0;748.0;ัว 2์/๑
2014-07-18;22.0;749;ั 2์/๑;17.0;749.0;ั 2์/๑
2014-07-19;23.0;745;ัว 3์/๑;15.0;745.0;ัว 3์/๑
2014-07-20;21.0;744;ว 3์/๑;14.0;744.0;ว 3์/๑
2014-07-21;19.0;745;ัว 2์/๑;11.0;747.0;ัว 2์/๑
2014-07-22;24.0;745;ัว 4์/๑;19.0;745.0;ัว 4์/๑
2014-07-23;25.0;745;ัว 2์/๑;20.0;746.0;ัว 2์/๑
2014-07-24;25.0;746;ัว 1์/๑;17.0;746.0;ัว 1์/๑
2014-07-25;23.0;746;ัว 3์/๑;17.0;746.0;ัว 3์/๑
2014-07-26;19.0;745;ั 2์/๑;15.0;746.0;ั 2์/๑
2014-07-27;19.0;749;ัว 3์/๑;15.0;751.0;ัว 3์/๑
2014-07-28;22.0;750;ัย 2์/๑;16.0;752.0;ัย 2์/๑
2014-07-29;24.0;752;ว 2์/๑;19.0;751.0;ว 2์/๑
2014-07-30;31.0;750;ว 3์/๑;25.0;749.0;ว 3์/๑
2014-07-31;31.0;749;ว 2์/๑;20.0;749.0;ว 2์/๑
2014-08-01;26.0;750;ั 2์/๑;21.0;751.0;ั 2์/๑
2014-08-02;25.0;751;ว 1์/๑;19.0;751.0;ว 1์/๑
2014-08-03;24.0;748;ั 1์/๑;21.0;747.0;ั 1์/๑
2014-08-04;24.0;746;ั 2์/๑;21.0;745.0;ั 2์/๑
2014-08-05;24.0;745;ย 4์/๑;18.0;746.0;ย 4์/๑
2014-08-06;26.0;747;ย 2์/๑;21.0;747.0;ย 2์/๑
2014-08-07;31.0;748;ย 2์/๑;26.0;748.0;ย 2์/๑
2014-08-08;31.0;746;ย 3์/๑;27.0;746.0;ย 3์/๑
2014-08-09;35.0;741;Þ 3์/๑;24.0;741.0;Þ 3์/๑
2014-08-10;29.0;742;ว 3์/๑;22.0;743.0;ว 3์/๑
2014-08-11;27.0;743;ัว 2์/๑;21.0;745.0;ัว 2์/๑
2014-08-12;27.0;746;ั 2์/๑;19.0;747.0;ั 2์/๑
2014-08-13;28.0;748;ว 2์/๑;19.0;749.0;ว 2์/๑
2014-08-14;26.0;748;Þย 1์/๑;18.0;748.0;Þย 1์/๑
2014-08-15;29.0;748;ัว 1์/๑;26.0;745.0;ัว 1์/๑
2014-08-16;37.0;742;ว 2์/๑;33.0;740.0;ว 2์/๑
2014-08-17;33.0;739;ว 2์/๑;25.0;741.0;ว 2์/๑
2014-08-18;28.0;747;ว 2์/๑;25.0;747.0;ว 2์/๑
2014-08-19;22.0;749;Þว 1์/๑;21.0;749.0;Þว 1์/๑
2014-08-20;23.0;747;ั 1์/๑;21.0;748.0;ั 1์/๑
2014-08-21;22.0;748;ัว 1์/๑;20.0;748.0;ัว 1์/๑
2014-08-22;27.0;746;ัว 2์/๑;18.0;746.0;ัว 2์/๑
2014-08-23;27.0;746;ว 2์/๑;19.0;746.0;ว 2์/๑
2014-08-24;23.0;750;ัย 2์/๑;18.0;751.0;ัย 2์/๑
2014-08-25;24.0;751;ย 2์/๑;20.0;750.0;ย 2์/๑
2014-08-26;21.0;747;ย 2์/๑;16.0;746.0;ย 2์/๑
2014-08-27;22.0;748;ัว 1์/๑;13.0;747.0;ัว 1์/๑
2014-08-28;19.0;745;ัย 1์/๑;16.0;742.0;ัย 1์/๑
2014-08-29;19.0;740;ว 6์/๑;15.0;744.0;ว 6์/๑
2014-08-30;20.0;746;Þว 3์/๑;13.0;747.0;Þว 3์/๑
2014-08-31;17.0;749;ว 3์/๑;12.0;751.0;ว 3์/๑
2014-09-01;20.0;755;ัว 2์/๑;15.0;756.0;ัว 2์/๑
2014-09-02;20.0;757;ั 2์/๑;16.0;757.0;ั 2์/๑
2014-09-03;23.0;754;ัว 1์/๑;19.0;752.0;ัว 1์/๑
2014-09-04;19.0;750;ัว 2์/๑;15.0;750.0;ัว 2์/๑
2014-09-05;19.0;751;ั 1์/๑;10.0;751.0;ั 1์/๑
2014-09-06;22.0;749;ัว 2์/๑;12.0;749.0;ัว 2์/๑
2014-09-07;22.0;750;ัว 1์/๑;13.0;751.0;ัว 1์/๑
2014-09-08;19.0;753;ัย 2์/๑;14.0;754.0;ัย 2์/๑
2014-09-09;18.0;755;ย 1์/๑;13.0;755.0;ย 1์/๑
2014-09-10;21.0;756;ย 1์/๑;15.0;757.0;ย 1์/๑
2014-09-11;21.0;758;ย 2์/๑;17.0;758.0;ย 2์/๑
2014-09-12;25.0;757;ว 1์/๑;17.0;756.0;ว 1์/๑
2014-09-13;23.0;754;ว 2์/๑;11.0;753.0;ว 2์/๑
2014-09-14;24.0;752;ว 2์/๑;18.0;752.0;ว 2์/๑
2014-09-15;22.0;751;ว 1์/๑;14.0;750.0;ว 1์/๑
2014-09-16;13.0;748;ัว 4์/๑;7.0;751.0;ัว 4์/๑
2014-09-17;9.0;753;ัว 3์/๑;7.0;753.0;ัว 3์/๑
2014-09-18;9.0;757;ัว 2์/๑;7.0;759.0;ัว 2์/๑
2014-09-19;14.0;760;Þว 3์/๑;6.0;759.0;Þว 3์/๑
2014-09-20;17.0;756;Þว 2์/๑;7.0;756.0;Þว 2์/๑
2014-09-21;20.0;754;ว 2์/๑;10.0;754.0;ว 2์/๑
2014-09-22;20.0;752;Þย 1์/๑;10.0;752.0;Þย 1์/๑
2014-09-23;17.0;749;ย 2์/๑;14.0;747.0;ย 2์/๑
2014-09-24;24.0;743;ย 2์/๑;17.0;743.0;ย 2์/๑
2014-09-25;16.0;745;-;13.0;746.0;-
2014-09-26;17.0;749;ัว 1์/๑;14.0;750.0;ัว 1์/๑
2014-09-27;19.0;750;Þย 1์/๑;15.0;749.0;Þย 1์/๑
2014-09-28;18.0;748;ว 2์/๑;13.0;749.0;ว 2์/๑
2014-09-29;16.0;749;ัว 1์/๑;11.0;749.0;ัว 1์/๑
2014-09-30;14.0;744;ว 2์/๑;12.0;741.0;ว 2์/๑
2014-10-01;8.0;743;ว 3์/๑;6.0;744.0;ว 3์/๑
2014-10-02;3.0;747;ัว 3์/๑;4.0;748.0;ัว 3์/๑
2014-10-03;6.0;749;ัว 3์/๑;2.0;749.0;ัว 3์/๑
2014-10-04;9.0;747;ัว 2์/๑;3.0;749.0;ัว 2์/๑
2014-10-05;6.0;755;ั 1์/๑;3.0;757.0;ั 1์/๑
2014-10-06;6.0;761;ัว 1์/๑;5.0;761.0;ัว 1์/๑
2014-10-07;8.0;761;ัว 3์/๑;4.0;760.0;ัว 3์/๑
2014-10-08;4.0;762;ัว 2์/๑;3.0;762.0;ัว 2์/๑
2014-10-09;9.0;761;ว 2์/๑;5.0;760.0;ว 2์/๑
2014-10-10;13.0;756;ว 4์/๑;12.0;755.0;ว 4์/๑
2014-10-11;19.0;749;ว 4์/๑;14.0;751.0;ว 4์/๑
2014-10-12;15.0;752;ว 2์/๑;9.0;752.0;ว 2์/๑
2014-10-13;19.0;748;ว 3์/๑;15.0;747.0;ว 3์/๑
2014-10-14;15.0;747;ัว 2์/๑;11.0;749.0;ัว 2์/๑
2014-10-15;13.0;749;ว 2์/๑;12.0;748.0;ว 2์/๑
2014-10-16;17.0;743;Þว 3์/๑;13.0;744.0;Þว 3์/๑
2014-10-17;17.0;738;Þย 1์/๑;14.0;736.0;Þย 1์/๑
2014-10-18;2.0;739;ัว 2์/๑;0.0;740.0;ัว 2์/๑
2014-10-19;-2.0;745;ัว 3์/๑;-4.0;748.0;ัว 3์/๑
2014-10-20;-1.0;745;Þ 2์/๑;-2.0;740.0;Þ 2์/๑
2014-10-21;3.0;737;ย 2์/๑;4.0;735.0;ย 2์/๑
2014-10-22;1.0;738;ว 3์/๑;-4.0;742.0;ว 3์/๑
2014-10-23;-6.0;748;ว 4์/๑;-9.0;750.0;ว 4์/๑
2014-10-24;-6.0;755;ัว 3์/๑;-7.0;756.0;ัว 3์/๑
2014-10-25;-5.0;758;ั 2์/๑;-6.0;759.0;ั 2์/๑
2014-10-26;-5.0;764;ัว 2์/๑;-5.0;764.0;ัว 2์/๑
2014-10-27;2.0;762;ว 3์/๑;1.0;761.0;ว 3์/๑
2014-10-28;3.0;756;ว 4์/๑;3.0;755.0;ว 4์/๑
2014-10-29;7.0;755;ว 2์/๑;5.0;756.0;ว 2์/๑
2014-10-30;7.0;757;Þ 1์/๑;6.0;756.0;Þ 1์/๑
2014-10-31;8.0;752;Þว 3์/๑;6.0;751.0;Þว 3์/๑
2014-11-01;4.0;745;-;2.0;744.0;-
2014-11-02;2.0;745;ัย 3์/๑;1.0;746.0;ัย 3์/๑
2014-11-03;4.0;750;ัย 1์/๑;2.0;752.0;ัย 1์/๑
2014-11-04;-1.0;753;ั 1์/๑;-2.0;752.0;ั 1์/๑
2014-11-05;4.0;751;Þว 1์/๑;2.0;751.0;Þว 1์/๑
2014-11-06;1.0;753;ัว 1์/๑;0.0;754.0;ัว 1์/๑
2014-11-07;4.0;755;ว 1์/๑;3.0;756.0;ว 1์/๑
2014-11-08;4.0;755;Þว 2์/๑;5.0;755.0;Þว 2์/๑
2014-11-09;4.0;757;Þว 2์/๑;5.0;758.0;Þว 2์/๑
2014-11-10;6.0;759;ว 2์/๑;4.0;763.0;ว 2์/๑
2014-11-11;2.0;766;ว 1์/๑;2.0;766.0;ว 1์/๑
2014-11-12;4.0;761;Þว 2์/๑;3.0;760.0;Þว 2์/๑
2014-11-13;5.0;759;ว 2์/๑;2.0;759.0;ว 2์/๑
2014-11-14;2.0;759;ัว 1์/๑;2.0;760.0;ัว 1์/๑
2014-11-15;-1.0;759;ัว 1์/๑;-4.0;759.0;ัว 1์/๑
2014-11-16;-8.0;762;ั 1์/๑;-9.0;763.0;ั 1์/๑
2014-11-17;-6.0;765;-;-9.0;765.0;-
2014-11-18;-6.0;766;ว 2์/๑;-9.0;766.0;ว 2์/๑
2014-11-19;-6.0;765;ว 2์/๑;-8.0;771.0;ว 2์/๑
2014-11-20;-4.0;762;ั 1์/๑;-3.0;762.0;ั 1์/๑
2014-11-21;-1.0;762;ัว 1์/๑;-1.0;762.0;ัว 1์/๑
2014-11-22;-1.0;757;ว 2์/๑;-4.0;755.0;ว 2์/๑
2014-11-23;-3.0;756;ั 2์/๑;-8.0;761.0;ั 2์/๑
2014-11-24;-11.0;770;Þย 1์/๑;-13.0;770.0;Þย 1์/๑
2014-11-25;-7.0;767;ว 3์/๑;-10.0;766.0;ว 3์/๑
2014-11-26;-7.0;760;ว 3์/๑;-9.0;759.0;ว 3์/๑
2014-11-27;-8.0;763;Þ 1์/๑;-8.0;763.0;Þ 1์/๑
2014-11-28;-8.0;766;ย 1์/๑;-8.0;766.0;ย 1์/๑
2014-11-29;-5.0;765;ัย 1์/๑;-5.0;764.0;ัย 1์/๑
2014-11-30;-7.0;759;ย 1์/๑;-9.0;758.0;ย 1์/๑
2014-12-01;-7.0;753;ว 2์/๑;-7.0;752.0;ว 2์/๑
2014-12-02;-13.0;754;ั 1์/๑;-16.0;756.0;ั 1์/๑
2014-12-03;-12.0;755;ว 4์/๑;-9.0;750.0;ว 4์/๑
